Name	URL	ProductID	Category	Items_id	Class	Class_id	reallyPrice	originalPrice	description	shopId	favourableDesc1	favourableDesc2	goodRateShow	poorRateShow	generalRateShow	goodCount	generalCount	poorCount	commentCount	defaultGoodCount	averageScore
上海女人雪花膏美容三件套礼盒（晚香玉雪花膏80g+晚香玉雪花膏40g+玫瑰眼霜40g）	https://item.jd.com/6239303.html	6239303	乳液面霜	6239303	面部护肤	1316,1381,1391	58.00	69.90	;商品名称：上海护肤套装;;商品编号：6239303;;商品毛重：250.00g;;商品产地：江苏苏州;;适合肤质：所有肤质;;适用性别：通用;;产品产地：中国大陆;;分类：礼品套装;;功效：补水，保湿，抗衰，去眼袋，淡化黑眼圈;	1000092925		每满199元，可减100元现金;满199元减100元	99	0	1	28000	50	20	28000	21000	5
宝拉珍选Paula’s Choice平衡保湿凝胶60ml面霜（细致毛孔 控油补水保湿）	https://item.jd.com/919559.html	919559	乳液面霜	919559	面部护肤	1316,1381,1391	268.00	348.00	;商品名称：宝拉珍选保湿凝胶;;商品编号：919559;;商品毛重：75.00g;;商品产地：美国;;适合肤质：混合性;;功效：控油平衡，其它;;国产/进口：进口;;净含量：51g/mL-100g/mL;;分类：�ㄠ�/凝露;;适用人群：成人;;产品产地：欧美;	1000002782		每满299元，可减120元现金，最多可减1000元;满199元即赠热销商品，赠完即止	98	1	1	30000	200	100	31000	15000	5
伊斯快美 玫瑰ph胎盘素脸部清洁按摩膏 面部排堵去软化角质提拉紧致补水保湿细致毛孔	https://item.jd.com/27388743709.html	27388743709	乳液面霜	27388743709	面部护肤	1316,1381,1391	68.00	198.00	;商品名称：伊斯快美 玫瑰ph胎盘素脸部清洁按摩膏 面部排堵去软化角质提拉紧致补水保湿细致毛孔;;商品编号：27388743709;;店铺：;伊斯快美美妆官方旗舰店;;商品毛重：500.00g;;货号：yskm008;;适合肤质：任何肤质，干性，中性，油性，混合性，敏感性;;功效：补水，保湿，滋润，美白，抗皱，修护，提拉紧致，提亮肤色，抗痘，控油平衡，抗衰，抗氧化，舒缓镇静，细致毛孔，淡斑，其它;;国产/进口：国产;;净含量：200g/mL以上;;分类：其它;;适用人群：成人;;产品产地：中国大陆;	773488	有效期2018-11-09至2019-03-31,满68减5;有效期2018-11-09至2019-03-31,满239减10;有效期2018-11-09至2019-03-31,满599减50		99	1	0	1100	2	3	1100	800	5
雪花秀（Sulwhasoo）滋阴盈肌本 中样平衡水15ml*5	https://item.jd.com/1957968247.html	1957968247	乳液面霜	1957968247	面部护肤	1316,1381,1391	85.00	900.00		190162	有效期2018-11-19至2019-01-19,满200减5;有效期2018-11-19至2019-01-19,满400减10;有效期2018-11-19至2019-01-19,满600减20		99	1	0	8600	20	20	8700	6100	5
丽普司肽 神经酰胺修护霜 修复角质层增厚面霜补水保湿滋润男女士	https://item.jd.com/27274740464.html	27274740464	乳液面霜	27274740464	面部护肤	1316,1381,1391	98.00	358.00	;商品名称：丽普司肽 神经酰胺修护霜 修复角质层增厚面霜补水保湿滋润男女士;;商品编号：27274740464;;店铺：;丽普司肽官方旗舰店;;商品毛重：10.00g;;货号：K04;;适合肤质：任何肤质;;功效：补水，保湿;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	124211	有效期2018-12-13至2018-12-20,满10减3;有效期2018-12-13至2018-12-20,满199减10;有效期2018-12-13至2018-12-20,满299减20		99	0	1	500	3	2	500	400	5
	https://item.jd.com/32834456368.html	32834456368	乳液面霜	32834456368	面部护肤	1316,1381,1391	99.90	189.00	;商品名称：【第2件0元】透蜜海洋出水霜精萃活水霜补水保湿面霜素颜润肤霜（补水锁水  晒后修护） 1盒（45g）;;商品编号：32834456368;;店铺：;透蜜旗舰店;;商品毛重：160.00g;;商品产地：中国大陆;;货号：6971550271018;;适合肤质：任何肤质;;功效：补水，保湿，滋润，控油平衡，舒缓镇静，细致毛孔;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	66257	有效期2018-11-10至2019-02-03,满148减10;有效期2018-11-28至2019-03-01,满248减20	满199元减100元;满299元减30元	99	0	1	1000	2	0	1000	700	5
莱珀妮（La Prairie） 莱伯妮蓓丽鱼子面霜/眼霜护肤 鱼子精华琼贵面霜100ml	https://item.jd.com/32970568032.html	32970568032	乳液面霜	32970568032	面部护肤	1316,1381,1391	4499.00	39999.00		622182			100	0	0	0	0	0	0	0	5
老中医呼唤美白祛斑霜护肤品套装 男士女士中药去雀斑遗传斑黄黑老年斑色斑黑斑淡化产品去斑精华液正品自营 洗面奶+爽肤水+乳液+面霜	https://item.jd.com/30036677976.html	30036677976	乳液面霜	30036677976	面部护肤	1316,1381,1391	682.00	1180.00	;商品名称：老中医呼唤美白祛斑霜护肤品套装 男士女士中药去雀斑遗传斑黄黑老年斑色斑黑斑淡化产品去斑精华液正品自营 洗面奶+爽肤水+乳液+面霜;;商品编号：30036677976;;店铺：;老中医护肤品旗舰店;;商品毛重：1.0kg;;商品产地：中国大陆;;适合肤质：任何肤质;;功效：美白，淡斑;;国产/进口：国产;;净含量：200g/mL以上;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	823364	有效期2018-10-04至2019-01-01,满299减20;有效期2018-10-04至2019-01-01,满699减50;有效期2018-10-04至2019-01-01,满199减10	满59元以折扣价在购物车换购热销商品，满99元以折扣价在购物车换购热销商品，满159元以折扣价在购物车换购热销商品	100	0	0	100	0	0	100	60	5
【专柜正品】雅诗兰黛多效智妍系列 面霜 50ml 补水保湿淡化细纹	https://item.jd.com/32202552288.html	32202552288	乳液面霜	32202552288	面部护肤	1316,1381,1391	749.00	920.00	;商品名称：【专柜正品】雅诗兰黛多效智妍系列 面霜 50ml 补水保湿淡化细纹;;商品编号：32202552288;;店铺：;菲洛仕化妆品专营店;;商品毛重：200.00g;;商品产地：英国;;适合肤质：任何肤质;;功效：补水，保湿，滋润，修护，抗衰，细致毛孔;;国产/进口：进口;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：欧美;	816013	有效期2018-12-12至2019-03-11,满599减20;有效期2018-11-15至2019-01-31,满999减40;有效期2018-12-06至2018-12-13,满1000减100	满39元即赠热销商品，赠完即止，满200元即赠热销商品，赠完即止，满500元即赠热销商品，赠完即止，请在购物车点击领取	100	0	0	10	0	0	10	10	5
标婷 维生素E乳100g乳液面霜化妆品男女保湿补水滋润干燥肌肤 护手霜乳身体E乳国货护肤乳 润肤水乳 100g*6瓶组合装	https://item.jd.com/1262456174.html	1262456174	乳液面霜	1262456174	面部护肤	1316,1381,1391	83.70	1280.00	;商品名称：标婷 维生素E乳100g乳液面霜化妆品男女保湿补水滋润干燥肌肤 护手霜乳身体E乳国货护肤乳 润肤水乳 100g*6瓶组合装;;商品编号：1262456174;;店铺：;赫瑞尔护肤品专营店;;商品毛重：100.00g;;商品产地：中国大陆;;货号：新生产日期;;适合肤质：混合性;;功效：补水，保湿，滋润，其它;;国产/进口：国产;;净含量：51g/mL-100g/mL;;分类：乳液;;适用人群：成人;;产品产地：中国大陆;	75944	有效期2018-11-22至2019-01-31,满88减5;有效期2018-11-22至2019-01-31,满188减10;有效期2018-09-30至2018-12-16,满399减20	满299元减30元;满30元以折扣价在购物车换购热销商品	98	1	1	13000	100	70	13000	7400	5
【屈臣氏】百雀羚三生花多效芦荟凝胶180克	https://item.jd.com/13283552251.html	13283552251	乳液面霜	13283552251	面部护肤	1316,1381,1391	59.00	59.00	;商品名称：【屈臣氏】百雀羚三生花多效芦荟凝胶180克;;商品编号：13283552251;;店铺：;屈臣氏官方旗舰店;;商品毛重：213.00g;;货号：100746303;;适合肤质：任何肤质;;分类：�ㄠ�/凝露;;功效：保湿;;产品产地：中国大陆;	41106	有效期2018-12-03至2018-12-13,满99减10;有效期2018-12-03至2018-12-13,满189减20;有效期2018-12-03至2018-12-13,满399减60		99	0	1	700	3	3	700	500	5
丸美 纯色之恋柔光素颜霜50g 底妆 修颜霜 BB霜 遮瑕 裸妆 自然	https://item.jd.com/4203821.html	4203821	乳液面霜	4203821	面部护肤	1316,1381,1391	188.00	318.00	;商品名称：丸美素颜霜;;商品编号：4203821;;商品毛重：300.00g;;商品产地：中国广州;;适合肤质：任何肤质;;功效：提亮肤色;;国产/进口：国产;;净含量：200g/mL以上;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	1000003788	有效期2018-12-06至2018-12-13,满159减10	每满299元，可减100元现金，最多可减2000元	99	0	1	29000	100	100	29000	19000	5
珀莱雅（PROYA） 水漾肌密乳液补水保湿滋润清爽控油女士护肤品 清透乳120ml（适合混合油性肌）	https://item.jd.com/13465765681.html	13465765681	乳液面霜	13465765681	面部护肤	1316,1381,1391	73.00	146.00	;商品名称：珀莱雅（PROYA） 水漾肌密乳液补水保湿滋润清爽控油女士护肤品 清透乳120ml（适合混合油性肌）;;商品编号：13465765681;;店铺：;珀莱雅官方旗舰店;;商品毛重：100.00g;;商品产地：中国大陆;;货号：JDPGFSYJMR;;适合肤质：任何肤质;;功效：补水，保湿;;国产/进口：国产;;净含量：101g/mL-200g/mL;;分类：乳液;;适用人群：成人;;产品产地：中国大陆;	687865	有效期2018-12-06至2018-12-13,满169减10;有效期2018-12-01至2018-12-13,满169减10;有效期2018-12-01至2018-12-13,满269减20	满198元即赠热销商品，赠完即止，满388元即赠热销商品，赠完即止，请在购物车点击领取	99	1	0	1000	1	6	1000	800	5
中药本草祛痘膏 祛痘产品 草本祛痘霜 美的白去斑 去痘痘印粉刺学生男女 本草��痘膏	https://item.jd.com/35381424053.html	35381424053	乳液面霜	35381424053	面部护肤	1316,1381,1391	29.90	59.90	;商品名称：中药本草祛痘膏 祛痘产品 草本祛痘霜 美的白去斑 去痘痘印粉刺学生男女 本草��痘膏;;商品编号：35381424053;;店铺：;泰怡凯拼购店;;商品毛重：300.00g;;商品产地：中国大陆;;适合肤质：任何肤质;;功效：保湿，滋润，提拉紧致，提亮肤色，抗痘，淡斑;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	851501			98	1	1	800	6	6	800	600	5
【品牌直供】豆笔（Doobe） 祛痘凝胶 草本祛痘青春痘祛痘淡化痘印祛痘痕男女学生祛痘产品	https://item.jd.com/13486660788.html	13486660788	乳液面霜	13486660788	面部护肤	1316,1381,1391	121.00	121.00	;商品名称：【品牌直供】豆笔（Doobe） 祛痘凝胶 草本祛痘青春痘祛痘淡化痘印祛痘痕男女学生祛痘产品;;商品编号：13486660788;;店铺：;中青美业美妆专营店;;商品毛重：15.00g;;商品产地：中国大陆;;适合肤质：干性，中性，油性，混合性;;功效：抗痘，舒缓镇静;;国产/进口：国产;;净含量：5g/mL-30g/mL;;分类：�ㄠ�/凝露;;适用人群：成人;;产品产地：中国大陆;	684913		满3件，立减最低1件商品价格	99	1	0	300	0	1	300	100	5
可丽金（COLLGENE） 类人胶原蛋白健肤50ml温和保湿锁水滋养肌肤乳液	https://item.jd.com/28540327766.html	28540327766	乳液面霜	28540327766	面部护肤	1316,1381,1391	358.00	358.00	;商品名称：可丽金（COLLGENE） 类人胶原蛋白健肤50ml温和保湿锁水滋养肌肤乳液;;商品编号：28540327766;;店铺：;可丽金官方旗舰店;;商品毛重：50.00g;;货号：K-JF-RY-50ML;;适合肤质：任何肤质;;功效：保湿，滋润;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：乳液;;适用人群：成人;;产品产地：中国大陆;	111029		满299元即赠热销商品，赠完即止，满499元即赠热销商品，赠完即止，满899元即赠热销商品，赠完即止，请在购物车点击领取	98	2	0	70	0	1	70	60	5
美颜点痣笔家用非祛痣点痣点斑药水无痕正品水男女脸部去黑痣去痣去痦子产品修复膏修复冰晶液 点痣修复套装	https://item.jd.com/32462363595.html	32462363595	乳液面霜	32462363595	面部护肤	1316,1381,1391	89.00	223.00	;商品名称： 美颜点痣笔家用非祛痣点痣点斑药水无痕正品水男女脸部去黑痣去痣去痦子产品修复膏修复冰晶液 点痣修复套装;;商品编号：32462363595;;店铺：;雷霆化妆品专营店;;商品毛重：180.00g;;商品产地：中国大陆;;功效：修护，其它;;国产/进口：国产;;净含量：5g/mL-30g/mL;;分类：其它;;适用人群：成人;;产品产地：中国大陆;	630562		满99元减20元;满3件，立减最低1件商品价格	99	1	0	500	0	2	500	400	5
Filorga 菲洛嘉 Sleep Recover修护晚霜补水保湿提拉紧致 50ml【香港直邮】	https://item.jd.com/31584484233.html	31584484233	乳液面霜	31584484233	面部护肤	1316,1381,1391	389.00	700.00		745977	有效期2018-12-10至2018-12-13,满199减10	满199元减10元，满1000元减20元	100	0	0	10	0	0	10	10	5
【买二送一】草本马油祛痘印淡化膏去痘痘坑痘疤修复凹洞祛痘产品祛痘的药膏祛痘膏男女通用去青春痘 35g	https://item.jd.com/36950891984.html	36950891984	乳液面霜	36950891984	面部护肤	1316,1381,1391	68.00	126.00	;商品名称：【买二送一】草本马油祛痘印淡化膏去痘痘坑痘疤修复凹洞祛痘产品祛痘的药膏祛痘膏男女通用去青春痘 35g;;商品编号：36950891984;;店铺：;融欣美妆护肤专营店;;商品毛重：35.00g;;适合肤质：任何肤质;;功效：修护，抗痘，控油平衡;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	898361			100	0	0	80	0	0	80	9	5
	https://item.jd.com/25543286904.html	25543286904	乳液面霜	25543286904	面部护肤	1316,1381,1391	37.90	87.90	;商品名称：大宝sod蜜100ml 补水全身男女护肤面霜乳液脸部冬季滋养护肤品 大宝SOD蜜100ml*4;;商品编号：25543286904;;店铺：;大宝旗舰店;;商品毛重：100.00g;;适合肤质：任何肤质;;功效：补水，保湿;;国产/进口：国产;;净含量：51g/mL-100g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	759677	有效期2018-11-22至2019-02-19,满79减5;有效期2018-11-22至2019-02-19,满129减10;有效期2018-11-22至2019-02-19,满179减15	满28元以折扣价在购物车换购热销商品;满99元即赠热销商品，赠完即止，满199元即赠热销商品，赠完即止，请在购物车点击领取	99	0	1	800	4	0	800	600	5
百雀羚面霜 三生花玲珑玉润悦活水凝霜 水润滋养修护补水锁水日晚精华保湿霜官方旗舰店官网正品 50g	https://item.jd.com/11121566095.html	11121566095	乳液面霜	11121566095	面部护肤	1316,1381,1391	148.00	165.00	;商品名称：百雀羚面霜 三生花玲珑玉润悦活水凝霜 水润滋养修护补水锁水日晚精华保湿霜官方旗舰店官网正品 50g;;商品编号：11121566095;;店铺：;百雀羚旗舰店;;商品毛重：100.00g;;适合肤质：任何肤质;;功效：补水，保湿，控油平衡;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	612277	有效期2018-12-04至2018-12-17,满199减20;有效期2018-12-04至2018-12-17,满299减30;有效期2018-12-04至2018-12-17,满499减50		99	1	0	200	0	1	200	100	5
	https://item.jd.com/1504175464.html	1504175464	乳液面霜	1504175464	面部护肤	1316,1381,1391	108.00	198.00	;商品名称：【万人好评 只卖正品】满婷中华神皂60g 控油祛痘除螨洗面奶手工皂精油洗脸香皂男女士去角质 正装;;商品编号：1504175464;;店铺：;西西爱美丽专营店;;商品毛重：135.00g;;适合肤质：任何肤质;;功效：深层清洁;;国产/进口：国产;;分类：洁面皂;;产品产地：中国大陆;	87900		满3件，立减最低1件商品价格	96	2	2	17000	300	300	18000	1500	5
XEQ方程式神经酰胺修护乳200ml提拉紧致（持久保湿 清爽水润 乳液面霜）德沃正品	https://item.jd.com/30531985470.html	30531985470	乳液面霜	30531985470	面部护肤	1316,1381,1391	148.00	498.00	;商品名称：XEQ方程式神经酰胺修护乳200ml提拉紧致（持久保湿 清爽水润 乳液面霜）德沃正品;;商品编号：30531985470;;店铺：;云末个人护理专营店;;商品毛重：200.00g;;适合肤质：任何肤质;;功效：保湿，抗皱，细致毛孔;;国产/进口：国产;;净含量：200g/mL以上;;分类：乳液;;适用人群：成人;;产品产地：中国大陆;	817523			100	0	0	800	0	0	800	800	5
LAMER 海蓝之谜 腊梅24k黄金鎏金焕颜精华液150ml08168	https://item.jd.com/34752581572.html	34752581572	乳液面霜	34752581572	面部护肤	1316,1381,1391	1480.00	3000.00		125643	有效期2018-10-16至2019-01-01,满600减20;有效期2018-10-16至2018-12-31,满400减10;有效期2018-12-10至2018-12-16,满399减20		97	0	3	40	1	0	40	30	5
韩后(Hanhoo)水光裸妆素颜霜20g(粉润隔离型)(懒人蜗牛面霜 遮瑕隔离 快速提亮 补水高保湿面霜)	https://item.jd.com/5755940.html	5755940	乳液面霜	5755940	面部护肤	1316,1381,1391	59.00	199.00	;商品名称：韩后面霜;;商品编号：5755940;;商品毛重：40.00g;;商品产地：广东;;适合肤质：任何肤质;;功效：补水，保湿，提亮肤色，控油平衡，其它;;国产/进口：国产;;净含量：5g/mL-30g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	1000003183	有效期2018-12-04至2018-12-31,满150减10;有效期2018-12-10至2018-12-13,满300减30;有效期2018-12-10至2018-12-13,满450减50	满99元减20元;每满199元，可减100元现金	98	1	1	42000	400	200	43000	22000	5
【秒杀】卡姿兰明星懒人素颜霜 提亮肤色补水保湿乳液v7裸妆打底面霜 旗舰店京东自营同款 01# 50g  送素颜霜+bb 中样	https://item.jd.com/21309804461.html	21309804461	乳液面霜	21309804461	面部护肤	1316,1381,1391	98.00	328.00	;商品名称：【秒杀】卡姿兰明星懒人素颜霜 提亮肤色补水保湿乳液v7裸妆打底面霜 旗舰店京东自营同款 01# 50g  送素颜霜+bb 中样;;商品编号：21309804461;;店铺：;卡姿兰悦美专卖店;;商品毛重：500.00g;;适合肤质：任何肤质，干性，中性，油性，混合性，敏感性;;功效：补水，保湿，滋润，美白，修护，提亮肤色，控油平衡，舒缓镇静，细致毛孔;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	739150	有效期2018-12-11至2018-12-14,满99减10;有效期2018-11-16至2018-12-31,满199减20;有效期2018-12-06至2018-12-13,满1000减100		100	0	0	200	0	0	200	100	5
佰柯（Backer）FGF修护霜 去斑祛痘霜 晒后修护敏感  淡化斑点 平滑肌肤稳定胶原 面霜女	https://item.jd.com/15935458577.html	15935458577	乳液面霜	15935458577	面部护肤	1316,1381,1391	339.00	339.00	;商品名称：佰柯（Backer）FGF修护霜 去斑祛痘霜 晒后修护敏感  淡化斑点 平滑肌肤稳定胶原 面霜女;;商品编号：15935458577;;店铺：;佰柯官方旗舰店;;商品毛重：100.00g;;适合肤质：任何肤质，干性，中性，油性，混合性，敏感性;;功效：滋润，修护，提拉紧致，提亮肤色，抗衰，抗氧化，淡斑;;国产/进口：国产;;净含量：5g/mL-30g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	705038			100	0	0	60	0	0	60	40	5
梦妆(Mamonde)芍药鲜肌紧颜细致霜50ml (护肤品补水 紧致毛孔)	https://item.jd.com/3561650.html	3561650	乳液面霜	3561650	面部护肤	1316,1381,1391	215.00	220.00	;商品名称：梦妆细致霜;;商品编号：3561650;;商品毛重：190.00g;;商品产地：中国上海;;适合肤质：中性;;功效：补水，其它;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	1000002621	有效期2018-12-06至2018-12-13,满500减50	满499元减150元;每满199元，可减60元现金	99	1	0	22000	90	100	22000	14000	5
Estee Lauder雅诗兰黛多效智妍 精华滋养霜 (黄金面霜)15ml*3 小样日霜	https://item.jd.com/13350803198.html	13350803198	乳液面霜	13350803198	面部护肤	1316,1381,1391	280.25	800.00	;商品名称：Estee Lauder雅诗兰黛多效智妍 精华滋养霜 (黄金面霜)15ml*3 小样日霜;;商品编号：13350803198;;店铺：;金益化妆品专营店;;商品毛重：100.00g;;适合肤质：任何肤质;;功效：保湿;;国产/进口：进口;;净含量：5g/mL-30g/mL;;分类：面霜;;适用人群：成人;;产品产地：欧美;	683517	有效期2018-11-30至2018-12-30,满99减5;有效期2018-11-30至2018-12-30,满350减10;有效期2018-11-30至2018-12-30,满550减20	满79元以折扣价在购物车换购热销商品，满109元以折扣价在购物车换购热销商品，满159元以折扣价在购物车换购热销商品	99	1	0	500	0	1	500	400	5
老中医 祛痘膏精华修护素 男女士祛痘印淡化膏去痘痘坑痘疤修复凹洞祛痘产品 学生青春痘药膏去痘印 祛痘精华修护素30g	https://item.jd.com/26395824320.html	26395824320	乳液面霜	26395824320	面部护肤	1316,1381,1391	125.00	156.25	;商品名称：老中医 祛痘膏精华修护素 男女士祛痘印淡化膏去痘痘坑痘疤修复凹洞祛痘产品 学生青春痘药膏去痘印 祛痘精华修护素30g;;商品编号：26395824320;;店铺：;老中医倩容专卖店;;商品毛重：100.00g;;货号：D03;;适合肤质：任何肤质;;功效：抗痘;;国产/进口：国产;;净含量：5g/mL-30g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	768743	有效期2018-09-19至2018-12-17,满199减10;有效期2018-09-19至2018-12-17,满299减20;有效期2018-09-19至2018-12-17,满699减50	满59元以折扣价在购物车换购热销商品，满99元以折扣价在购物车换购热销商品，满159元以折扣价在购物车换购热销商品	99	0	1	500	1	1	500	300	5
珀莱雅 （PROYA） 海洋・藻萃洁面乳100ml（洗面奶洗颜霜清洁控油补水保湿）化妆品护肤品	https://item.jd.com/2361806.html	2361806	乳液面霜	2361806	面部护肤	1316,1381,1391	54.00	108.00	;商品名称：珀莱雅洁面乳;;商品编号：2361806;;商品毛重：150.00g;;商品产地：浙江湖州;;适合肤质：任何肤质;;功效：深层清洁，补水，保湿，控油平衡，细致毛孔，清洁毛孔，其它;;国产/进口：国产;;分类：洁面乳;;产品产地：中国大陆;	1000002743	有效期2018-12-01至2018-12-31,满129减10;有效期2018-12-03至2018-12-13,满269减20;有效期2018-12-11至2018-12-13,满300减50	满199元、299元、399元可得相应赠品，赠完即止，请在购物车点击领取	99	0	1	19000	80	70	19000	11000	5
珀莱雅 靓白肌密精华乳液 保湿补水润肤乳 提亮肤色柏泊伯铂莱雅旗舰店正品 靓白肌密精华乳液120ml	https://item.jd.com/29675942599.html	29675942599	乳液面霜	29675942599	面部护肤	1316,1381,1391	114.00	198.00	;商品名称：珀莱雅 靓白肌密精华乳液 保湿补水润肤乳 提亮肤色柏泊伯铂莱雅旗舰店正品 靓白肌密精华乳液120ml;;商品编号：29675942599;;店铺：;焱雯化妆品专营店;;商品毛重：500.00g;;商品产地：中国大陆;;适合肤质：任何肤质，干性，中性，油性，混合性，敏感性;;功效：补水，保湿，滋润，美白，提亮肤色，淡斑;;国产/进口：进口;;净含量：101g/mL-200g/mL;;分类：乳液;;适用人群：成人;;产品产地：中国大陆;	143308	有效期2018-12-06至2018-12-13,满1000减100	满99元减20元	100	0	0	90	0	0	90	70	5
	https://item.jd.com/100001264486.html	100001264486	乳液面霜	100001264486	面部护肤	1316,1381,1391	148.00	148.10	;商品名称：石泽研究所稻米面霜;;商品编号：100001264486;;商品毛重：91.00g;;商品产地：日本;;货号：4992440034324;;适合肤质：任何肤质;;功效：补水，保湿，滋润，修护，提亮肤色，控油平衡，细致毛孔;;国产/进口：进口;;净含量：5g/mL-30g/mL;;分类：面霜;;适用人群：成人;;产品产地：日本;	1000128330		满300元减30元	99	0	1	500	1	0	500	400	5
DERMAFIRM韩国德妃紫苏水乳套装EGF修护补水保湿清爽控油德妃EGF水乳套装 德妃EGF水乳套装	https://item.jd.com/34601744001.html	34601744001	乳液面霜	34601744001	面部护肤	1316,1381,1391	288.00	298.00	;商品名称：DERMAFIRM韩国德妃紫苏水乳套装EGF修护补水保湿清爽控油德妃EGF水乳套装 德妃EGF水乳套装;;商品编号：34601744001;;店铺：;老钟驾到官方旗舰店;;商品毛重：200.00g;;适合肤质：任何肤质;;功效：补水，保湿，滋润，修护，提拉紧致，抗衰，抗氧化，细致毛孔;;国产/进口：进口;;净含量：101g/mL-200g/mL;;分类：乳液;;适用人群：成人;;产品产地：韩国;	834938			100	0	0	100	0	0	100	100	5
萱姿 护肤品补水保湿紧致乳液 活力抗皱水份渗透乳100ml	https://item.jd.com/1470875117.html	1470875117	乳液面霜	1470875117	面部护肤	1316,1381,1391	49.00	234.00	;商品名称：萱姿 护肤品补水保湿紧致乳液 活力抗皱水份渗透乳100ml;;商品编号：1470875117;;店铺：;萱姿官方旗舰店;;商品毛重：100.00g;;货号：AE05活细胞抗皱水份渗透乳100ml;;适合肤质：任何肤质，干性，中性，油性，混合性，敏感性;;功效：补水，保湿，抗皱;;国产/进口：国产;;净含量：51g/mL-100g/mL;;分类：乳液;;适用人群：成人;;产品产地：中国大陆;	114376			99	0	1	800	2	2	800	500	5
	https://item.jd.com/17780323663.html	17780323663	乳液面霜	17780323663	面部护肤	1316,1381,1391	53.00	95.00	;商品名称：老中医痘清霜 男女士护肤品去痘印痘疤修复凹洞 中药膏祛痘印淡化膏去痘痘坑青春痘粉刺黑头暗疮面霜产品 痘清霜15g;;商品编号：17780323663;;店铺：;老中医化妆品旗舰店;;商品毛重：200.00g;;货号：2011.1022X-1;;适合肤质：任何肤质;;功效：抗痘;;国产/进口：国产;;净含量：5g/mL-30g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	720997	有效期2018-11-29至2019-02-26,满199减10;有效期2018-11-29至2019-02-26,满299减20;有效期2018-11-29至2019-02-26,满699减50	满59元以折扣价在购物车换购热销商品，满199元以折扣价在购物车换购热销商品	98	1	1	1600	10	10	1600	1300	5
片仔癀珍珠臻白膏 提亮肤色滋养舒缓补水保湿面霜	https://item.jd.com/25578458659.html	25578458659	乳液面霜	25578458659	面部护肤	1316,1381,1391	185.00	218.00	;商品名称：片仔癀珍珠臻白膏 提亮肤色滋养舒缓补水保湿面霜;;商品编号：25578458659;;店铺：;能容化妆品专营店;;商品毛重：150.00g;;商品产地：中国大陆;;货号：珍珠臻白膏;;适合肤质：任何肤质;;功效：补水，保湿，美白，其它;;国产/进口：国产;;净含量：5g/mL-30g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	754958		满3件，立减最低1件商品价格;满2件，总价打8折；满3件，总价打7折	100	0	0	70	0	0	70	40	5
完美芦荟胶40g （抗痘祛痘印去疤烫伤 晒后修复细致毛孔 男女儿童乳液面霜护肤品旗舰店） 专柜×4支	https://item.jd.com/29450097235.html	29450097235	乳液面霜	29450097235	面部护肤	1316,1381,1391	102.00	380.00	;商品名称：完美芦荟胶40g （抗痘祛痘印去疤烫伤 晒后修复细致毛孔 男女儿童乳液面霜护肤品旗舰店） 专柜×4支;;商品编号：29450097235;;店铺：;�髯恿制旖⒌�;;商品毛重：100.00g;;货号：24388654481;;适合肤质：任何肤质;;功效：保湿，抗痘;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	662356	有效期2018-12-11至2018-12-31,满99减2;有效期2018-12-11至2018-12-31,满166减5;有效期2018-12-11至2018-12-31,满316减10		99	1	0	6900	10	10	6900	5700	5
	https://item.jd.com/3211990.html	3211990	乳液面霜	3211990	面部护肤	1316,1381,1391	78.00	129.00	;商品名称：满婷乳液;;商品编号：3211990;;商品毛重：290.00g;;商品产地：上海;;适合肤质：任何肤质;;功效：控油，补水，保湿，滋润;;净含量：51g/mL-100g/mL;;分类：乳液;;国产/进口：国产;;产品产地：中国大陆;	1000015007	有效期2018-12-06至2018-12-13,满169减50	满99元减20元;满3件，立减最低1件商品价格	98	1	1	7700	50	40	7800	4600	5
