Name	URL	ProductID	Category	Items_id	Class	Class_id	reallyPrice	originalPrice	description	shopId	favourableDesc1	favourableDesc2	goodRateShow	poorRateShow	generalRateShow	goodCount	generalCount	poorCount	commentCount	defaultGoodCount	averageScore
百草明目膏30g眼部护理膏 外用护理 身买3送1买5送2	https://item.jd.com/12550270299.html	12550270299	套装	12550270299	身体护理	1316,1383,11929	16.00	168.00	;商品名称：百草明目膏30g眼部护理膏 外用护理 身买3送1买5送2;;商品编号：12550270299;;店铺：;达乐福个护专营店;;商品毛重：30.00g;;货号：1234566;;功效：其它;;分类：沐浴;	671070	有效期2018-11-08至2018-12-31,满99减10;有效期2018-11-08至2018-12-31,满145减30;有效期2018-11-08至2018-12-31,满190减50	满3件，立减最低1件商品价格;满2件，总价打8折	100	0	0	20	0	0	20	10	5
康复源去除牛皮藓体�`股�`银�N�`银消灵��溢脂银屑 -2瓶药水+1瓶康肤霜带防伪 无副作用	https://item.jd.com/26176497540.html	26176497540	套装	26176497540	身体护理	1316,1383,11929	59.00	99.00	;商品名称：康复源去除牛皮藓体�`股�`银�N�`银消灵��溢脂银屑 -2瓶药水+1瓶康肤霜带防伪 无副作用;;商品编号：26176497540;;店铺：;象山湖身体护肤专营店;;商品毛重：1.0kg;;功效：深层清洁，其它;;分类：其它;	754972			93	0	7	10	1	0	10	10	5
满婷（MANTING） 妈咪宝贝香皂套装2块装香皂沐浴皂洗手洗澡洗头深层清洁	https://item.jd.com/16543581005.html	16543581005	套装	16543581005	身体护理	1316,1383,11929	23.00	39.00	;商品名称：满婷（MANTING） 妈咪宝贝香皂套装2块装香皂沐浴皂洗手洗澡洗头深层清洁;;商品编号：16543581005;;店铺：;满婷淼乐专卖店;;商品毛重：100.00g;;功效：深层清洁;;分类：沐浴;	711901		满99元减20元;满2件，总价打8折	100	0	0	50	0	0	50	40	5
楚都恒康 楚霸王疼痛贴 跌打损伤膏药4贴黑膏药带磁	https://item.jd.com/10225822842.html	10225822842	套装	10225822842	身体护理	1316,1383,11929	19.80	98.00	;商品名称：楚都恒康 楚霸王疼痛贴 跌打损伤膏药4贴黑膏药带磁;;商品编号：10225822842;;店铺：;楚都恒康个护化妆专营店;;商品毛重：0.6kg;;商品产地：中国大陆;;功效：其它;;分类：颈部;	151829		满2件，总价打8折	100	0	0	3	0	0	3	3	5
楚都恒康 楚霸王疼痛贴 风湿关节膏药 4片装	https://item.jd.com/10225844214.html	10225844214	套装	10225844214	身体护理	1316,1383,11929	19.80	48.00	;商品名称：楚都恒康 楚霸王疼痛贴 风湿关节膏药 4片装;;商品编号：10225844214;;店铺：;楚都恒康个护化妆专营店;;商品毛重：0.6kg;;商品产地：中国大陆;;功效：其它;;分类：颈部;	151829		满2件，总价打8折	100	0	0	3	0	0	3	2	5
露兰姬娜（ROLANJONA） 金芦荟痘胶膏男女士祛痘青春痘暗疮淡痘印护理芦荟胶 买支送1支同款	https://item.jd.com/15404020971.html	15404020971	套装	15404020971	身体护理	1316,1383,11929	18.00	28.00	;商品名称：露兰姬娜（ROLANJONA） 金芦荟痘胶膏男女士祛痘青春痘暗疮淡痘印护理芦荟胶 买支送1支同款;;商品编号：15404020971;;店铺：;弘扬个护专营店;;商品毛重：30.00g;;功效：去疤，去印;;分类：其它;	669709		满48元减3元，满88元减5元，满158元减10元	100	0	0	1	0	0	1	0	5
元荣 一次性棉签 （其他产品赠品）每包50支左右	https://item.jd.com/18668078471.html	18668078471	套装	18668078471	身体护理	1316,1383,11929	8.00	15.00	;商品名称：元荣 一次性棉签 （其他产品赠品）每包50支左右;;商品编号：18668078471;;店铺：;荣昊个人护理专营店;;商品毛重：20.00g;;分类：其它;	688117	有效期2018-11-16至2018-12-31,满200减10;有效期2018-11-22至2018-12-31,满300减20;有效期2018-11-22至2018-12-31,满500减40		99	1	0	1300	3	5	1300	1100	5
兰蔻Lancome 草本根源补养气色3件套装（洁面乳+美容液200ml+面霜50ml）	https://item.jd.com/1195366438.html	1195366438	套装	1195366438	身体护理	1316,1383,11929	1055.00	1955.00	;商品名称：兰蔻Lancome 草本根源补养气色3件套装（洁面乳+美容液200ml+面霜50ml）;;商品编号：1195366438;;店铺：;香香护肤;;商品毛重：200.00g;;分类：润肤;	19819	有效期2018-12-06至2018-12-13,满1000减100;有效期2018-10-18至2019-01-15,满1099减30;有效期2018-10-18至2019-01-15,满1699减40	满150元以折扣价在购物车换购热销商品	100	0	0	0	0	0	0	0	5
法国玛汀露丝山茶去屑止痒洗发水+芬香沐浴露+绿茶控油手工皂家庭套装	https://item.jd.com/1448706109.html	1448706109	套装	1448706109	身体护理	1316,1383,11929	159.00	359.00	;商品名称：法国玛汀露丝山茶去屑止痒洗发水+芬香沐浴露+绿茶控油手工皂家庭套装;;商品编号：1448706109;;店铺：;Matin Rosie化妆品官方旗舰店;;商品毛重：1.0kg;;货号：31010736;;功效：深层清洁;;分类：沐浴;	95019			93	5	2	50	1	3	60	7	5
hellokitty 礼盒 赠品勿拍	https://item.jd.com/1698862088.html	1698862088	套装	1698862088	身体护理	1316,1383,11929	59.00	59.00	;商品名称：hellokitty 礼盒 赠品勿拍;;商品编号：1698862088;;店铺：;绵俪美妆专营店;;商品毛重：500.00g;	80429			99	0	1	1900	10	9	1900	0	5
老中医（LAOZHONGYI） 祛痘身体护理三件套装祛痘本草液+痘清霜+蛇脂身体凝水乳	https://item.jd.com/1761700447.html	1761700447	套装	1761700447	身体护理	1316,1383,11929	191.00	191.00	;商品名称：老中医（LAOZHONGYI） 祛痘身体护理三件套装祛痘本草液+痘清霜+蛇脂身体凝水乳;;商品编号：1761700447;;店铺：;老中医旗舰店;;商品毛重：0.53kg;;商品产地：中国大陆;;货号：2060.2014.2011;;功效：其它;;分类：润肤;	170591	有效期2018-12-06至2019-02-28,满199减10;有效期2018-12-06至2019-02-28,满299减20;有效期2018-12-06至2019-02-28,满699减50		100	0	0	0	0	0	0	0	5
老中医（LAOZHONGYI） 鸡皮疙瘩套装蛇脂身体凝水乳150g+老中医软膏15g*3	https://item.jd.com/1761786866.html	1761786866	套装	1761786866	身体护理	1316,1383,11929	149.00	149.00	;商品名称：老中医（LAOZHONGYI） 鸡皮疙瘩套装蛇脂身体凝水乳150g+老中医软膏15g*3;;商品编号：1761786866;;店铺：;老中医旗舰店;;商品毛重：410.00g;;商品产地：中国大陆;;货号：2060.00002*3;;功效：去角质;;分类：润肤;	170591	有效期2018-12-06至2019-02-28,满199减10;有效期2018-12-06至2019-02-28,满299减20;有效期2018-12-06至2019-02-28,满699减50		100	0	0	6	0	0	6	4	5
老中医（LAOZHONGYI） 去鸡皮疙瘩套装身体凝水乳150g+软膏15g*3+去角质	https://item.jd.com/1761833081.html	1761833081	套装	1761833081	身体护理	1316,1383,11929	199.00	199.00	;商品名称：老中医（LAOZHONGYI） 去鸡皮疙瘩套装身体凝水乳150g+软膏15g*3+去角质;;商品编号：1761833081;;店铺：;老中医旗舰店;;商品毛重：0.55kg;;商品产地：中国大陆;;货号：2060.2061.0002*3;;功效：去角质;;分类：润肤;	170591	有效期2018-12-06至2019-02-28,满199减10;有效期2018-12-06至2019-02-28,满299减20;有效期2018-12-06至2019-02-28,满699减50		100	0	0	4	0	0	4	0	5
瑰珀翠 鳄梨活力护肤组合2件装	https://item.jd.com/1983721119.html	1983721119	套装	1983721119	身体护理	1316,1383,11929	234.00	258.00		591923	有效期2018-12-01至2018-12-18,满199减20;有效期2018-12-01至2018-12-18,满299减30;有效期2018-12-01至2018-12-18,满399减40		100	0	0	0	0	0	0	0	5
Elizabeth Arden/雅顿绿茶系列 绿茶沐浴露500ml	https://item.jd.com/1996803342.html	1996803342	套装	1996803342	身体护理	1316,1383,11929	88.00	198.00		663970		满68元以折扣价在购物车换购热销商品;满88元以折扣价在购物车换购热销商品，满108元以折扣价在购物车换购热销商品，满128元以折扣价在购物车换购热销商品	100	0	0	1	0	0	1	1	5
Elizabeth Arden/雅顿绿茶系列 绿茶身体乳250ml+绿茶女士香水30ml套装	https://item.jd.com/1996803343.html	1996803343	套装	1996803343	身体护理	1316,1383,11929	178.00	198.00		663970		满68元以折扣价在购物车换购热销商品;满88元以折扣价在购物车换购热销商品，满108元以折扣价在购物车换购热销商品，满128元以折扣价在购物车换购热销商品	100	0	0	1	0	0	1	1	5
Elizabeth Arden/雅顿绿茶系列 绿茶身体乳500ml	https://item.jd.com/1996803344.html	1996803344	套装	1996803344	身体护理	1316,1383,11929	98.00	198.00		663970		满68元以折扣价在购物车换购热销商品;满88元以折扣价在购物车换购热销商品，满108元以折扣价在购物车换购热销商品，满128元以折扣价在购物车换购热销商品	100	0	0	1	0	0	1	1	5
Elizabeth Arden/雅顿绿茶系列 绿茶身体乳400ml	https://item.jd.com/1996803345.html	1996803345	套装	1996803345	身体护理	1316,1383,11929	138.00	198.00		663970		满88元以折扣价在购物车换购热销商品，满108元以折扣价在购物车换购热销商品，满128元以折扣价在购物车换购热销商品;满68元以折扣价在购物车换购热销商品	100	0	0	1	0	0	1	1	5
Elizabeth Arden/雅顿绿茶系列 绿茶身体乳250ml	https://item.jd.com/1996803346.html	1996803346	套装	1996803346	身体护理	1316,1383,11929	98.00	198.00		663970		满68元以折扣价在购物车换购热销商品;满88元以折扣价在购物车换购热销商品，满108元以折扣价在购物车换购热销商品，满128元以折扣价在购物车换购热销商品	100	0	0	1	0	0	1	1	5
安安纯新精纯橄榄保湿美肌组合套装 面部护肤保湿滋养干燥肌肤	https://item.jd.com/10058830935.html	10058830935	套装	10058830935	身体护理	1316,1383,11929	47.20	60.00	;商品名称：安安纯新精纯橄榄保湿美肌组合套装 面部护肤保湿滋养干燥肌肤;;商品编号：10058830935;;店铺：;安安纯新化妆品旗舰店;;商品毛重：295.00g;;商品产地：中国大陆;;功效：保湿;;分类：润肤;	166670	有效期2018-12-11至2018-12-16,满39减10;有效期2018-12-11至2018-12-16,满69减20;有效期2018-12-11至2018-12-16,满99减30		93	0	7	10	1	0	10	10	5
美臀霜嫩红套装淡化去黑色素美白腋下大腿内侧臀部去坐印	https://item.jd.com/10125252061.html	10125252061	套装	10125252061	身体护理	1316,1383,11929	199.00	436.00	;商品名称：美臀霜嫩红套装淡化去黑色素美白腋下大腿内侧臀部去坐印;;商品编号：10125252061;;店铺：;esanssy官方旗舰店;;商品毛重：420.00g;;分类：润肤;	180561			100	0	0	10	0	0	10	3	5
楚都恒康 楚霸王疼痛贴 肩周 疼痛炎膏药4贴带磁黑膏药	https://item.jd.com/10225854993.html	10225854993	套装	10225854993	身体护理	1316,1383,11929	19.80	48.00	;商品名称：楚都恒康 楚霸王疼痛贴 肩周 疼痛炎膏药4贴带磁黑膏药;;商品编号：10225854993;;店铺：;楚都恒康个护化妆专营店;;商品毛重：0.6kg;;功效：其它;;分类：颈部;	151829		满2件，总价打8折	100	0	0	1	0	0	1	1	5
楚都恒康 楚霸王疼痛贴 滑膜炎膏药4贴带磁黑膏药恒温	https://item.jd.com/10225857011.html	10225857011	套装	10225857011	身体护理	1316,1383,11929	19.80	48.00	;商品名称：楚都恒康 楚霸王疼痛贴 滑膜炎膏药4贴带磁黑膏药恒温;;商品编号：10225857011;;店铺：;楚都恒康个护化妆专营店;;商品毛重：0.6kg;;商品产地：中国大陆;;功效：其它;;分类：颈部;	151829		满2件，总价打8折	88	8	4	20	1	2	20	10	5
楚都恒康 楚霸王疼痛贴 关节 软组织 滑膜 颈椎 腰椎 肩周痛膏药4贴	https://item.jd.com/10226090498.html	10226090498	套装	10226090498	身体护理	1316,1383,11929	29.80	48.00	;商品名称：楚都恒康 楚霸王疼痛贴 关节 软组织 滑膜 颈椎 腰椎 肩周痛膏药4贴;;商品编号：10226090498;;店铺：;楚都恒康个护化妆专营店;;商品毛重：0.6kg;;商品产地：中国大陆;;功效：其它;;分类：颈部;	151829		满2件，总价打8折	100	0	0	2	0	0	2	2	5
泊泉雅夏季防晒补水组合保湿海边隔离霜女阳光保湿乳液保湿喷雾	https://item.jd.com/10267376128.html	10267376128	套装	10267376128	身体护理	1316,1383,11929	29.90	100.00	;商品名称：泊泉雅夏季防晒补水组合保湿海边隔离霜女阳光保湿乳液保湿喷雾;;商品编号：10267376128;;店铺：;泊泉雅专卖店;;商品毛重：400.00g;;商品产地：中国大陆;;货号： NO.BQY3512+2668+2874;;分类：润肤，手足，颈部;	143684	有效期2018-11-16至2019-05-15,满39减3;有效期2018-11-16至2019-05-15,满59减5;有效期2018-12-07至2019-05-29,满109减10		90	5	5	40	2	2	40	10	5
法兰朵 香水身体乳沐浴露两件套装 深层清洁补水保湿香体	https://item.jd.com/10399500853.html	10399500853	套装	10399500853	身体护理	1316,1383,11929	68.00	76.00	;商品名称：法兰朵 香水身体乳沐浴露两件套装 深层清洁补水保湿香体;;商品编号：10399500853;;店铺：;淘仕化妆品专营店;;商品毛重：1.0kg;;货号：533033425695;;功效：深层清洁;;分类：沐浴;	68405			100	0	0	9	0	0	9	4	5
魔莉舍MALIHOME马鞭草精油三件套 滋润保湿香氛补水护手霜沐浴露身体乳	https://item.jd.com/10673197420.html	10673197420	套装	10673197420	身体护理	1316,1383,11929	68.00	135.00	;商品名称：魔莉舍MALIHOME马鞭草精油三件套 滋润保湿香氛补水护手霜沐浴露身体乳;;商品编号：10673197420;;店铺：;贤俊化妆品专营店;;商品毛重：0.8kg;;功效：深层清洁;;分类：沐浴;	67561	有效期2018-10-26至2019-04-24,满68减5;有效期2018-10-26至2019-04-24,满99减10;有效期2018-10-26至2019-04-24,满199减20	满99元减10元，满199元减30元，满299元减50元	100	0	0	1	0	0	1	0	5
魔莉舍MALIHOME玫瑰精油香氛护理三件套装 滋润保湿补水护手霜沐浴露身体乳	https://item.jd.com/10673274237.html	10673274237	套装	10673274237	身体护理	1316,1383,11929	68.00	135.00	;商品名称：魔莉舍MALIHOME玫瑰精油香氛护理三件套装 滋润保湿补水护手霜沐浴露身体乳;;商品编号：10673274237;;店铺：;贤俊化妆品专营店;;商品毛重：0.8kg;;功效：深层清洁;;分类：沐浴;	67561	有效期2018-10-26至2019-04-24,满68减5;有效期2018-10-26至2019-04-24,满99减10;有效期2018-10-26至2019-04-24,满199减20	满99元减10元，满199元减30元，满299元减50元	100	0	0	2	0	0	2	2	5
魔莉舍MALIHOME玫瑰精油洗护沐浴四件套装 旅行携带套装	https://item.jd.com/10673415344.html	10673415344	套装	10673415344	身体护理	1316,1383,11929	58.00	58.00	;商品名称：魔莉舍MALIHOME玫瑰精油洗护沐浴四件套装 旅行携带套装;;商品编号：10673415344;;店铺：;贤俊化妆品专营店;;商品毛重：300.00g;;功效：其它;;分类：沐浴;	67561	有效期2018-10-26至2019-04-24,满68减5;有效期2018-10-26至2019-04-24,满99减10;有效期2018-10-26至2019-04-24,满199减20	满99元减10元，满199元减30元，满299元减50元	100	0	0	0	0	0	0	0	5
魔莉舍邂逅香水润肤香体套装香水沐浴精华280ml+香水香体乳220ml	https://item.jd.com/10675654036.html	10675654036	套装	10675654036	身体护理	1316,1383,11929	49.00	98.00	;商品名称：魔莉舍邂逅香水润肤香体套装香水沐浴精华280ml+香水香体乳220ml;;商品编号：10675654036;;店铺：;贤俊化妆品专营店;;商品毛重：400.00g;;分类：沐浴，润肤;	67561	有效期2018-10-26至2019-04-24,满68减5;有效期2018-10-26至2019-04-24,满99减10;有效期2018-10-26至2019-04-24,满199减20	满99元减10元，满199元减30元，满299元减50元	100	0	0	3	0	0	3	1	5
魔莉舍小皱菊香水润肤香体套装香水沐浴精华280ml+香水香体乳220ml	https://item.jd.com/10675672859.html	10675672859	套装	10675672859	身体护理	1316,1383,11929	49.00	98.00	;商品名称：魔莉舍小皱菊香水润肤香体套装香水沐浴精华280ml+香水香体乳220ml;;商品编号：10675672859;;店铺：;贤俊化妆品专营店;;商品毛重：400.00g;;功效：深层清洁;;分类：沐浴;	67561	有效期2018-10-26至2019-04-24,满68减5;有效期2018-10-26至2019-04-24,满99减10;有效期2018-10-26至2019-04-24,满199减20	满99元减10元，满199元减30元，满299元减50元	100	0	0	7	0	0	7	4	5
魔莉舍格拉斯真我香水润肤套装沐浴280ml香体220ml 3段香氛变化	https://item.jd.com/10675722853.html	10675722853	套装	10675722853	身体护理	1316,1383,11929	49.00	989.00	;商品名称：魔莉舍格拉斯真我香水润肤套装沐浴280ml香体220ml 3段香氛变化;;商品编号：10675722853;;店铺：;贤俊化妆品专营店;;商品毛重：400.00g;;功效：深层清洁;;分类：沐浴;	67561	有效期2018-10-26至2019-04-24,满68减5;有效期2018-10-26至2019-04-24,满99减10;有效期2018-10-26至2019-04-24,满199减20	满99元减10元，满199元减30元，满299元减50元	100	0	0	1	0	0	1	1	5
露得清挪威深层滋润护手霜润唇膏套装嫩白保湿滋润补水男女士	https://item.jd.com/10688092671.html	10688092671	套装	10688092671	身体护理	1316,1383,11929	55.00	160.00	;商品名称：露得清挪威深层滋润护手霜润唇膏套装嫩白保湿滋润补水男女士;;商品编号：10688092671;;店铺：;文腾美妆;;商品毛重：100.00g;;货号：ludeqing123;;功效：其它;;分类：手足;	16591	有效期2018-11-13至2019-02-10,满75减5		100	0	0	2	0	0	2	1	5
魔莉舍伊丽莎白香水洗护套装 洗发露护发素沐浴露香体乳4件套	https://item.jd.com/10718482102.html	10718482102	套装	10718482102	身体护理	1316,1383,11929	38.00	38.00	;商品名称：魔莉舍伊丽莎白香水洗护套装 洗发露护发素沐浴露香体乳4件套;;商品编号：10718482102;;店铺：;贤俊化妆品专营店;;商品毛重：500.00g;;功效：深层清洁;;分类：沐浴;	67561	有效期2018-10-26至2019-04-24,满68减5;有效期2018-10-26至2019-04-24,满99减10;有效期2018-10-26至2019-04-24,满199减20	满99元减10元，满199元减30元，满299元减50元	71	14	15	5	1	1	7	0	4
魔莉舍真我香水洗护套装 沐浴露洗发露香体乳护发素4件套	https://item.jd.com/10718502431.html	10718502431	套装	10718502431	身体护理	1316,1383,11929	38.00	38.00	;商品名称：魔莉舍真我香水洗护套装 沐浴露洗发露香体乳护发素4件套;;商品编号：10718502431;;店铺：;贤俊化妆品专营店;;商品毛重：500.00g;;功效：深层清洁;;分类：沐浴;	67561	有效期2018-10-26至2019-04-24,满68减5;有效期2018-10-26至2019-04-24,满99减10;有效期2018-10-26至2019-04-24,满199减20	满99元减10元，满199元减30元，满299元减50元	100	0	0	3	0	0	3	1	5
魔莉舍马鞭草精油洗护套装 洗发露沐浴露香体乳护发素4件套	https://item.jd.com/10718618400.html	10718618400	套装	10718618400	身体护理	1316,1383,11929	58.00	58.00	;商品名称：魔莉舍马鞭草精油洗护套装 洗发露沐浴露香体乳护发素4件套;;商品编号：10718618400;;店铺：;贤俊化妆品专营店;;商品毛重：500.00g;;功效：深层清洁;;分类：沐浴;	67561	有效期2018-10-26至2019-04-24,满68减5;有效期2018-10-26至2019-04-24,满99减10;有效期2018-10-26至2019-04-24,满199减20	满99元减10元，满199元减30元，满299元减50元	33	67	0	1	0	2	3	0	2
安安 皮特儿童护肤 滋润洗发沐浴二合一套装滋养润肤露倍护润肤霜	https://item.jd.com/11006908659.html	11006908659	套装	11006908659	身体护理	1316,1383,11929	60.00	76.00	;商品名称：安安 皮特儿童护肤 滋润洗发沐浴二合一套装滋养润肤露倍护润肤霜;;商品编号：11006908659;;店铺：;安安纯新化妆品旗舰店;;商品毛重：0.65kg;;商品产地：中国大陆;;功效：保湿;;分类：润肤;	166670	有效期2018-12-11至2018-12-16,满39减10;有效期2018-12-11至2018-12-16,满69减20;有效期2018-12-11至2018-12-16,满99减30		100	0	0	4	0	0	4	3	5
韩菲诗（HAFEISI） 韩菲诗男士旅行套装 小样便携洗发水沐浴露 洁面 护肤	https://item.jd.com/11048986693.html	11048986693	套装	11048986693	身体护理	1316,1383,11929	68.00	68.00	;商品名称：韩菲诗（HAFEISI） 韩菲诗男士旅行套装 小样便携洗发水沐浴露 洁面 护肤;;商品编号：11048986693;;店铺：;韩菲诗美妆官方旗舰店;;商品毛重：200.00g;;功效：深层清洁;;分类：沐浴;	210552			100	0	0	3	0	0	3	1	5
杜师傅茧轻松去除脚上死皮老茧子角质软化厚茧脚垫净	https://item.jd.com/11267681295.html	11267681295	套装	11267681295	身体护理	1316,1383,11929	68.00	199.00	;商品名称：杜师傅茧轻松去除脚上死皮老茧子角质软化厚茧脚垫净;;商品编号：11267681295;;店铺：;杜师傅官方旗舰店;;商品毛重：72.00g;;商品产地：中国大陆;;货号：去茧灵;;功效：其它;;分类：其它;	628372			95	0	5	20	1	0	20	10	5
杜师傅赘克修护套装贴去脚垫老茧肉刺膏手足专用	https://item.jd.com/11268614537.html	11268614537	套装	11268614537	身体护理	1316,1383,11929	128.00	188.00	;商品名称：杜师傅赘克修护套装贴去脚垫老茧肉刺膏手足专用;;商品编号：11268614537;;店铺：;杜师傅官方旗舰店;;商品毛重：19.00g;;商品产地：中国大陆;;货号：赘克;;功效：其它;;分类：其它;	628372			100	0	0	20	0	0	20	10	5
尼夫清（NIFUQING） 尼夫清 肤痒抑菌膏+液套盒 皮肤止痒瘙痒湿疹蚊虫叮咬	https://item.jd.com/11288450731.html	11288450731	套装	11288450731	身体护理	1316,1383,11929	59.90	129.00	;商品名称：尼夫清（NIFUQING） 尼夫清 肤痒抑菌膏+液套盒 皮肤止痒瘙痒湿疹蚊虫叮咬;;商品编号：11288450731;;店铺：;洁仕宁旗舰店;;商品毛重：105.00g;;商品产地：中国大陆;;货号：6924583011342;;功效：其它;;分类：润肤;	188717			100	0	0	4	0	0	4	2	5
正品 露兰姬娜性感丝滑脱毛二件套 女士腋下阴部脱毛膏套装	https://item.jd.com/11439022212.html	11439022212	套装	11439022212	身体护理	1316,1383,11929	39.00	49.00	;商品名称：正品 露兰姬娜性感丝滑脱毛二件套 女士腋下阴部脱毛膏套装;;商品编号：11439022212;;店铺：;爵美化妆品专营店;;商品毛重：400.00g;;功效：其它;;分类：纤体塑形;	603547	有效期2018-11-18至2019-01-31,满30减1;有效期2018-11-11至2019-01-05,满100减10;有效期2018-11-18至2018-12-31,满100减5		100	0	0	0	0	0	0	0	5
露兰姬娜脱毛膏120g修护精华30ml 赠刮板	https://item.jd.com/11439066151.html	11439066151	套装	11439066151	身体护理	1316,1383,11929	49.00	69.00	;商品名称：露兰姬娜脱毛膏120g修护精华30ml 赠刮板;;商品编号：11439066151;;店铺：;爵美化妆品专营店;;商品毛重：400.00g;;货号：A2014;;功效：其它;;分类：纤体塑形;	603547	有效期2018-11-18至2019-01-31,满30减1;有效期2018-11-11至2019-01-05,满100减10;有效期2018-11-18至2018-12-31,满100减5		100	0	0	0	0	0	0	0	5
露兰姬娜 薰衣草脱毛膏2件套 全身 男女适用	https://item.jd.com/11439245772.html	11439245772	套装	11439245772	身体护理	1316,1383,11929	39.00	49.00	;商品名称：露兰姬娜 薰衣草脱毛膏2件套 全身 男女适用;;商品编号：11439245772;;店铺：;爵美化妆品专营店;;商品毛重：400.00g;;功效：其它;;分类：纤体塑形;	603547	有效期2018-11-11至2019-01-05,满100减10;有效期2018-11-19至2019-02-16,满100减10;有效期2018-11-18至2018-12-31,满100减5		100	0	0	9	0	0	9	5	5
露得清护手霜挪威深层滋润护手霜+润唇膏套装嫩白保湿滋润补水秋冬男女士	https://item.jd.com/11524370774.html	11524370774	套装	11524370774	身体护理	1316,1383,11929	58.00	162.90	;商品名称：露得清护手霜挪威深层滋润护手霜+润唇膏套装嫩白保湿滋润补水秋冬男女士;;商品编号：11524370774;;店铺：;文腾化妆品专营店;;商品毛重：100.00g;;商品产地：中国大陆;;货号：ludeqing123;;功效：其它;;分类：手足;	185502	有效期2018-11-22至2019-02-19,满69减3;有效期2018-11-22至2019-02-19,满149减10;有效期2018-11-22至2019-02-19,满188减20		100	0	0	1	0	0	1	1	5
一枝春玻尿酸去黑头三步曲套装黑头导出液呵护毛孔T区护理猪鼻贴去黑头鼻贴男女	https://item.jd.com/11745431261.html	11745431261	套装	11745431261	身体护理	1316,1383,11929	29.00	80.00	;商品名称：一枝春玻尿酸去黑头三步曲套装黑头导出液呵护毛孔T区护理猪鼻贴去黑头鼻贴男女;;商品编号：11745431261;;店铺：;泊泉雅专卖店;;商品毛重：130.00g;;商品产地：中国大陆;;货号：NO.YZC7384;;功效：其它;;分类：沐浴;	143684	有效期2018-11-16至2019-05-15,满39减3;有效期2018-11-16至2019-05-15,满59减5;有效期2018-12-07至2019-05-29,满109减10	满39元即赠热销商品，赠完即止，请在购物车点击领取	100	0	0	3	0	0	3	1	5
欧丽源 足膜3件套装600g（足盐、足霜、足膜） 去角质去死皮脚膜	https://item.jd.com/11964088781.html	11964088781	套装	11964088781	身体护理	1316,1383,11929	59.00	109.00	;商品名称：欧丽源 足膜3件套装600g（足盐、足霜、足膜） 去角质去死皮脚膜;;商品编号：11964088781;;店铺：;众安美妆专营店;;商品毛重：0.6kg;;货号：874e493d5ef55e5a;;功效：去角质;;分类：手足;	653394		满299元减20元，满588元减30元，满888元减40元	100	0	0	0	0	0	0	0	5
露兰姬娜脱毛膏套装 温和护肤脱毛膏男女士腋下四肢腿毛私处阴毛唇毛全身去除毛长效非永久	https://item.jd.com/12094567282.html	12094567282	套装	12094567282	身体护理	1316,1383,11929	49.00	68.00	;商品名称：露兰姬娜脱毛膏套装 温和护肤脱毛膏男女士腋下四肢腿毛私处阴毛唇毛全身去除毛长效非永久;;商品编号：12094567282;;店铺：;爵美化妆品专营店;;商品毛重：500.00g;;货号：A2016;;功效：其它;;分类：纤体塑形;	603547	有效期2018-11-18至2019-01-31,满30减1;有效期2018-11-11至2019-01-05,满100减10;有效期2018-11-18至2018-12-31,满100减5	每满200元，可减20元现金	100	0	0	2	0	0	2	2	5
瓷肌 正品白芙泥全身嫩白沐浴露套装火山泥嫩白去黄去鸡皮肤滋润	https://item.jd.com/12520584860.html	12520584860	套装	12520584860	身体护理	1316,1383,11929	188.00	598.00	;商品名称：瓷肌 正品白芙泥全身嫩白沐浴露套装火山泥嫩白去黄去鸡皮肤滋润;;商品编号：12520584860;;店铺：;子也化妆品专营店;;商品毛重：0.8kg;;商品产地：中国大陆;;功效：美白;;分类：沐浴;	616679			96	4	0	20	0	1	30	10	5
韩雅（ANYA） 韩雅清爽控油套装 晶生之水水乳两件套 补水保湿滋润水嫩润泽男女	https://item.jd.com/12652528627.html	12652528627	套装	12652528627	身体护理	1316,1383,11929	128.00	386.00	;商品名称：韩雅（ANYA） 韩雅清爽控油套装 晶生之水水乳两件套 补水保湿滋润水嫩润泽男女;;商品编号：12652528627;;店铺：;珀米彩护专营店;;商品毛重：1.0kg;;功效：保湿;;分类：润肤;	676215	有效期2018-09-18至2018-12-16,满99减5;有效期2018-09-18至2018-12-16,满169减10;有效期2018-09-18至2018-12-16,满289减30	满99元减10元，满169元减20元，满289元减30元	100	0	0	0	0	0	0	0	5
韩雅（ANYA） 韩雅毛孔清透洁面卸妆套装爽肤补水收缩毛孔洗面奶女补水控油	https://item.jd.com/12652533963.html	12652533963	套装	12652533963	身体护理	1316,1383,11929	185.00	286.00	;商品名称：韩雅（ANYA） 韩雅毛孔清透洁面卸妆套装爽肤补水收缩毛孔洗面奶女补水控油;;商品编号：12652533963;;店铺：;珀米彩护专营店;;商品毛重：1.0kg;;功效：深层清洁;;分类：润肤;	676215	有效期2018-09-18至2018-12-16,满169减10;有效期2018-09-18至2018-12-16,满289减30;有效期2018-09-18至2018-12-16,满99减5	满99元减10元，满169元减20元，满289元减30元	100	0	0	0	0	0	0	0	5
