Name	URL	ProductID	Category	Items_id	Class	Class_id	reallyPrice	originalPrice	description	shopId	favourableDesc1	favourableDesc2	goodRateShow	poorRateShow	generalRateShow	goodCount	generalCount	poorCount	commentCount	defaultGoodCount	averageScore
SK-II神仙水230ml+小灯泡30ml护肤套装（赠清莹露+洁面+面霜+眼霜+面膜+精华液 面部护肤 美白祛痘去印）	https://item.jd.com/4797048.html	4797048	精华	4797048	面部护肤	1316,1381,13546	2490.00	3190.00	;商品名称：SK-II礼盒;;商品编号：4797048;;商品毛重：1.789kg;;商品产地：日本;;适合肤质：干性，中性，油性，混合性，敏感性;;功效：补水，保湿，美白，控油平衡，舒缓镇静;;净含量：200g/mL以上;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000009821			99	1	0	3200	4	10	3200	2500	5
雅诗兰黛（Estee Lauder）特润修护肌透精华露 50ml（精华肌底液 ANR 小棕瓶 收缩毛孔）	https://item.jd.com/927622.html	927622	精华	927622	面部护肤	1316,1381,13546	799.00	1000.00	;商品名称：雅诗兰黛精华露;;商品编号：927622;;商品毛重：160.00g;;商品产地：英国;;适合肤质：任何肤质;;功效：补水，保湿;;净含量：31g/mL-50g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：欧美;	1000003270		满499元减150元	98	1	1	220000	1600	1400	220000	100000	5
SK-II护肤精华露230ml（PITERA"神仙水" 面部精华液 补水保湿 紧致修复 ）	https://item.jd.com/2574048.html	2574048	精华	2574048	面部护肤	1316,1381,13546	1450.00	1640.00	;商品名称：SK-II精华露;;商品编号：2574048;;商品毛重：0.52kg;;商品产地：日本;;适合肤质：干性，中性，油性，混合性，敏感性;;功效：补水，保湿;;净含量：200g/mL以上;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000009821			99	1	0	92000	200	300	93000	70000	5
玉兰油OLAY护肤品套装博研诗Prox纯白方程式亮洁皙颜礼盒3件套(淡斑小白瓶精华液40ml+面霜+爽肤水)保湿美白	https://item.jd.com/4477645.html	4477645	精华	4477645	面部护肤	1316,1381,13546	278.00	391.00	;商品名称：玉兰油套装;;商品编号：4477645;;商品毛重：260.00g;;商品产地：广州;;适合肤质：任何肤质;;功效：补水，保湿，美白，淡斑，细致毛孔，舒缓镇静;;净含量：51g/mL-100g/mL;;国产/进口：国产;;适用人群：成人;;产品产地：中国大陆;	1000002499	有效期2018-12-01至2018-12-15,满399减50;有效期2018-12-01至2018-12-15,满898减150		99	0	1	160000	500	500	160000	110000	5
	https://item.jd.com/4380118.html	4380118	精华	4380118	面部护肤	1316,1381,13546	1040.00	1351.00	;商品名称：SK-II精华;;商品编号：4380118;;商品毛重：0.73kg;;商品产地：日本;;适合肤质：干性，中性，油性，混合性，敏感性;;功效：保湿，美白;;净含量：5g/mL-30g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000009821			99	0	1	17000	40	40	17000	13000	5
玉兰油OLAY精华液水感透白光塑精华露30ml（光感小白瓶 美白祛斑 新老包装随机发送）	https://item.jd.com/2656833.html	2656833	精华	2656833	面部护肤	1316,1381,13546	207.00	280.01	;商品名称：玉兰油水感透白精华;;商品编号：2656833;;商品毛重：30.00g;;商品产地：广州;;适合肤质：任何肤质;;功效：美白，其它;;净含量：5g/mL-30g/mL;;国产/进口：国产;;适用人群：成人;;产品产地：中国大陆;	1000002499	有效期2018-12-01至2018-12-15,满399减50;有效期2018-12-01至2018-12-15,满898减150		99	0	1	220000	400	300	220000	180000	5
SK-II神仙水230ml补水保湿护肤套装（KARAN紫色限量版 礼赠清莹露+洁面霜 面部护肤 精华液）	https://item.jd.com/100001516404.html	100001516404	精华	100001516404	面部护肤	1316,1381,13546	1450.00	1632.00	;商品名称：SK-II面部护肤;;商品编号：100001516404;;商品毛重：1.47kg;;商品产地：日本;;适合肤质：任何肤质;;功效：补水，保湿;;净含量：200g/mL以上;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000009821			99	1	0	92000	200	300	93000	70000	5
SK-II小灯泡50ml美白保湿精华露护肤套装（礼赠神仙水+洁面霜 面部护肤 祛斑 祛痘印 补水精华液）	https://item.jd.com/3563838.html	3563838	精华	3563838	面部护肤	1316,1381,13546	1540.00	2084.00	;商品名称：SK-II礼盒;;商品编号：3563838;;商品毛重：0.82kg;;商品产地：日本;;适合肤质：干性，中性，油性，混合性，敏感性;;功效：保湿，美白;;净含量：31g/mL-50g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000009821			99	1	0	10000	20	30	10000	7500	5
	https://item.jd.com/5933817.html	5933817	精华	5933817	面部护肤	1316,1381,13546	569.00	650.00		1000086192		满2件，总价打8.80折	99	0	1	6100	10	10	6100	4900	5
张韶涵推荐林清轩山茶花润肤油30ml面部精华液修复肌肤屏障滋养保湿	https://item.jd.com/1368000799.html	1368000799	精华	1368000799	面部护肤	1316,1381,13546	537.00	678.00	;商品名称：张韶涵推荐林清轩山茶花润肤油30ml面部精华液修复肌肤屏障滋养保湿;;商品编号：1368000799;;店铺：;林清轩官方旗舰店;;商品毛重：100.00g;;适合肤质：任何肤质;;功效：补水，保湿，修护，其它;;净含量：5g/mL-30g/mL;;国产/进口：国产;;适用人群：成人;;产品产地：中国大陆;	100051	有效期2018-12-01至2018-12-12,满400减50;有效期2018-12-01至2018-12-12,满800减100	每满300元，可减30元现金	99	1	0	9100	20	30	9100	5900	5
	https://item.jd.com/3637274.html	3637274	精华	3637274	面部护肤	1316,1381,13546	329.00	600.00		1000123902	有效期2018-12-10至2018-12-12,满299减40		99	0	1	7700	20	10	7800	6000	5
兰蔻（LANCOME）新精华肌底液50ml（小黑瓶50ml 精华液 补水保湿 导入精华 限量普通版随机发货）	https://item.jd.com/378721.html	378721	精华	378721	面部护肤	1316,1381,13546	1026.00	1080.00	;商品名称：兰蔻肌底液;;商品编号：378721;;商品毛重：180.00g;;商品产地：法国;;适合肤质：任何肤质;;功效：补水，保湿，提亮，抗氧化，舒缓镇静，修护;;净含量：31g/mL-50g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：欧美;	1000002966	有效期2018-12-12至2018-12-13,满500减50	满499元减150元	98	1	1	110000	700	600	110000	60000	5
丽普司肽 立体修护冻干粉去祛痘印痘疤痘坑凹洞收缩毛孔 egf寡肽原液微针修复增厚角质层淡化安瓶精华	https://item.jd.com/1498829889.html	1498829889	精华	1498829889	面部护肤	1316,1381,13546	82.00	258.00	;商品名称：丽普司肽 立体修护冻干粉去祛痘印痘疤痘坑凹洞收缩毛孔 egf寡肽原液微针修复增厚角质层淡化安瓶精华;;商品编号：1498829889;;店铺：;丽普司肽官方旗舰店;;商品毛重：100.00g;;商品产地：中国大陆;;货号：ZY001;;适合肤质：任何肤质;;功效：细致毛孔，抗痘;;净含量：5g/mL-30g/mL;;国产/进口：国产;;适用人群：成人;;产品产地：中国大陆;	124211	有效期2018-12-12至2018-12-12,满10减3;有效期2018-12-12至2018-12-12,满199减10;有效期2018-12-12至2018-12-12,满300减30		99	0	1	47000	100	100	48000	34000	5
玉兰油OLAY护肤礼盒博研诗化妆品美少女战士限量版（精华40ml+水18ml+霜14g+面膜*5）淡斑小白瓶细致毛孔美白	https://item.jd.com/8762801.html	8762801	精华	8762801	面部护肤	1316,1381,13546	327.00	715.80	;商品名称：玉兰油女士面部护理;;商品编号：8762801;;商品毛重：0.711kg;;商品产地：见包装;;适合肤质：任何肤质;;功效：补水，美白，淡斑;;净含量：101g/mL-200g/mL;;国产/进口：国产;;适用人群：成人;;产品产地：中国大陆;	1000002499	有效期2018-12-01至2018-12-15,满199减30;有效期2018-12-01至2018-12-15,满399减50;有效期2018-12-01至2018-12-15,满898减150	满2件，总价打8.80折	99	0	1	160000	500	500	160000	110000	5
	https://item.jd.com/15120458868.html	15120458868	精华	15120458868	面部护肤	1316,1381,13546	139.00	229.00	;商品名称：HomeFacialPro HFP寡肽EGF原液淡化痘印修护痘坑去粉刺 祛痘产品精华液男女士;;商品编号：15120458868;;店铺：;HomeFacialPro官方旗舰店;;商品毛重：10.00g;;商品产地：中国大陆;;货号：195;;适合肤质：任何肤质;;功效：控油平衡，抗痘，修护;;净含量：5g/mL-30g/mL;;国产/进口：国产;;适用人群：成人;;产品产地：中国大陆;	691842	有效期2018-12-12至2018-12-12,满10减5;有效期2018-12-12至2018-12-12,满300减20	满299元即赠热销商品，赠完即止，满599元即赠热销商品，赠完即止，请在购物车点击领取	99	0	1	28000	100	100	28000	23000	5
SK-II小灯泡75ml保湿精华露护肤套装（礼赠神仙水 洁面霜 清莹露 面膜 面部护肤 去痘印）	https://item.jd.com/8309072.html	8309072	精华	8309072	面部护肤	1316,1381,13546	2180.00	2646.00	;商品名称：SK-II精华;;商品编号：8309072;;商品毛重：1.115kg;;商品产地：日本;;适合肤质：干性，中性，油性，混合性，敏感性;;功效：美白;;净含量：51g/mL-100g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000009821			99	1	0	42000	100	100	42000	31000	5
SK-II小银瓶30ml美白祛斑精华露护肤套装（礼赠神仙水 面部护肤 补水保湿 精华液）	https://item.jd.com/3841659.html	3841659	精华	3841659	面部护肤	1316,1381,13546	960.00	1269.00	;商品名称：SK-II精华;;商品编号：3841659;;商品毛重：0.515kg;;商品产地：日本;;适合肤质：干性，中性，油性，混合性，敏感性;;功效：美白;;净含量：5g/mL-30g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000009821			99	1	0	9300	30	30	9400	6900	5
收缩毛孔水精华液收敛细小修复毛孔粗大男女祛痘去黑头紧致肌底肤保湿控油爽肤水补水安瓶玻尿酸原液	https://item.jd.com/23020563618.html	23020563618	精华	23020563618	面部护肤	1316,1381,13546	148.00	316.00	;商品名称：收缩毛孔水精华液收敛细小修复毛孔粗大男女祛痘去黑头紧致肌底肤保湿控油爽肤水补水安瓶玻尿酸原液;;商品编号：23020563618;;店铺：;品硬化妆品专营店;;商品毛重：30.00g;;货号：九叶收;;适合肤质：任何肤质;;功效：补水，保湿，提拉紧致，提亮，控油平衡，细致毛孔;;净含量：5g/mL-30g/mL;;国产/进口：国产;;适用人群：成人;;产品产地：中国大陆;	745528		满2件，总价打7.50折;满3件，立减最低1件商品价格	98	1	1	11000	60	80	11000	8200	5
SK-II神仙水230ml补水保湿护肤套装（KARAN蓝色限量版 礼赠清莹露+洁面霜 面部护肤 精华液）	https://item.jd.com/100001516406.html	100001516406	精华	100001516406	面部护肤	1316,1381,13546	1450.00	1632.00	;商品名称：SK-II面部护肤;;商品编号：100001516406;;商品毛重：1.46kg;;商品产地：日本;;适合肤质：任何肤质;;功效：补水，保湿;;净含量：200g/mL以上;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000009821			99	1	0	92000	200	300	93000	70000	5
SK-II神仙水330ml补水保湿精华液护肤套装（礼赠清莹露+洁面霜+大红瓶+眼霜+面膜 面部护肤）	https://item.jd.com/100000127601.html	100000127601	精华	100000127601	面部护肤	1316,1381,13546	1980.00	2641.00	;商品名称：SK-II精华;;商品编号：100000127601;;商品毛重：1.75kg;;商品产地：日本;;适合肤质：干性，中性，油性，混合性，敏感性;;功效：补水，保湿;;净含量：200g/mL以上;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000009821			99	1	0	2800	3	4	2800	2100	5
资生堂 SHISEIDO红妍肌活精华露 傲娇精华50ml（又名：资生堂新红妍肌活精华露  红腰子 新老包装随机发放）	https://item.jd.com/3229061.html	3229061	精华	3229061	面部护肤	1316,1381,13546	838.00	920.00	;商品名称：资生堂精华;;商品编号：3229061;;商品毛重：220.00g;;商品产地：日本;;适合肤质：干性，中性，油性;;功效：补水，保湿，美白，提拉紧致，抗衰，提亮，控油平衡，细致毛孔，修护;;净含量：31g/mL-50g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000102931		满499元减100元;满499元减100元	99	1	0	11000	30	40	11000	9100	5
兰蔻（LANCOME）新精华肌底液30ml（小黑瓶 精华液 补水保湿提拉紧致 新老品随机发货）	https://item.jd.com/256035.html	256035	精华	256035	面部护肤	1316,1381,13546	722.00	760.00	;商品名称：兰蔻活肤液;;商品编号：256035;;商品毛重：150.00g;;商品产地：法国;;功效：抗衰;;适合肤质：任何肤质;	1000002966	有效期2018-12-12至2018-12-13,满500减50	满499元减150元	98	1	1	110000	700	600	110000	60000	5
科颜氏（Kiehl's）集焕白均衡亮肤淡斑精华液30ml（补水保湿提拉紧致）	https://item.jd.com/892556.html	892556	精华	892556	面部护肤	1316,1381,13546	479.00	520.00	;商品名称：科颜氏精华液;;商品编号：892556;;商品毛重：100.00g;;商品产地：美国;;适合肤质：干性，中性，油性，混合性，敏感性;;功效：补水，保湿，控油平衡，舒缓镇静，修护，其它;;净含量：5g/mL-30g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：欧美;	1000007204		满499元减100元	99	0	1	24000	100	100	24000	15000	5
	https://item.jd.com/2254554.html	2254554	精华	2254554	面部护肤	1316,1381,13546	219.00	250.00		1000010101	有效期2018-12-10至2018-12-12,满299减40	满2件，总价打5折;每满199元，可减100元现金，最多可减200元	99	0	1	79000	200	100	79000	55000	5
玉兰油OLAY护肤礼盒水感透白化妆品美少女战士限量版(精华30ml+面膜水18ml+小白瓶面膜*3)光感小白瓶补水美白	https://item.jd.com/8875227.html	8875227	精华	8875227	面部护肤	1316,1381,13546	217.00	414.40	;商品名称：玉兰油女士面部护理;;商品编号：8875227;;商品毛重：0.67kg;;商品产地：广州;;适合肤质：任何肤质;;功效：补水，美白，淡斑;;净含量：51g/mL-100g/mL;;国产/进口：国产;;适用人群：成人;;产品产地：中国大陆;	1000002499	有效期2018-12-01至2018-12-15,满399减50;有效期2018-12-01至2018-12-15,满898减150	满2件，总价打8.80折	98	0	2	350000	2100	1400	360000	180000	5
SK-II肌因光蕴环采钻白精华露50ml（小灯泡 美白保湿补水护肤品 去痘印）	https://item.jd.com/2354471.html	2354471	精华	2354471	面部护肤	1316,1381,13546	1540.00	1555.00	;商品名称：SK-II钻白精华露;;商品编号：2354471;;商品毛重：170.00g;;商品产地：日本;;适合肤质：干性，中性，油性，混合性，敏感性;;功效：保湿，美白;;净含量：31g/mL-50g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000009821		满1199元、1899元可得相应赠品，赠完即止，请在购物车点击领取	97	2	1	1100	8	10	1100	700	5
雅诗兰黛 Estee Lauder 专研紧塑精华素  50ml  (线雕 精华，  紧致上扬）	https://item.jd.com/7507091.html	7507091	精华	7507091	面部护肤	1316,1381,13546	899.00	980.00	;商品名称：雅诗兰黛专研紧塑精华素;;商品编号：7507091;;商品毛重：160.00g;;商品产地：欧美;;适合肤质：任何肤质;;功效：提拉紧致，抗衰，抗皱，修护;;净含量：31g/mL-50g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：欧美;	0	有效期2018-12-12至2018-12-13,满500减50	满499元减150元	99	0	1	3400	10	9	3500	2600	5
	https://item.jd.com/4392127.html	4392127	精华	4392127	面部护肤	1316,1381,13546	105.00	120.00		1000105935	有效期2018-12-10至2018-12-12,满299减40	满2件，总价打5折;每满199元，可减100元现金，最多可减200元	99	0	1	140000	400	300	140000	110000	5
SK-II SK2 神仙水 护肤精华露 补水保湿提亮肤色水油平衡紧致皮肤【香港直邮】 230ml	https://item.jd.com/29680959640.html	29680959640	精华	29680959640	面部护肤	1316,1381,13546	1217.00	2999.00		745977	有效期2018-12-12至2018-12-12,满299减200;有效期2018-12-10至2018-12-13,满199减10	满199元减10元，满1000元减20元	98	1	1	300	2	2	300	200	5
玉兰油OLAY精华液新生塑颜金纯修护乳50ml（保湿 紧致提拉 新老包装随机发送）	https://item.jd.com/823020.html	823020	精华	823020	面部护肤	1316,1381,13546	274.00	350.00	;商品名称：玉兰油精华乳;;商品编号：823020;;商品毛重：100.00g;;商品产地：广州;;适合肤质：任何肤质;;适用性别：女;;产品产地：中国大陆;;分类：乳液;;功效：提拉紧致，其它;	1000002499		每满199元，可减100元现金;满199元减100元	98	1	1	520000	3900	2800	520000	230000	5
SK-II "小银瓶"75ml美白祛斑补水保湿精华露护肤套装(礼赠神仙水 洁面霜 清莹露 面膜 面部护肤 补水保湿 ）	https://item.jd.com/100000822909.html	100000822909	精华	100000822909	面部护肤	1316,1381,13546	1990.00	2200.00	;商品名称：SK-II面部护肤;;商品编号：100000822909;;商品毛重：1.1kg;;商品产地：日本;;适合肤质：干性，中性，油性，混合性，敏感性;;功效：美白;;净含量：51g/mL-100g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000009821			99	1	0	42000	100	100	42000	31000	5
SK-II小红瓶30ml补水保湿精华露护肤套装（礼赠神仙水 面部护肤 收缩毛孔）	https://item.jd.com/2474483.html	2474483	精华	2474483	面部护肤	1316,1381,13546	850.00	1129.00	;商品名称：SK-II肌源赋活晶透修护套装;;商品编号：2474483;;商品毛重：0.69kg;;商品产地：日本;;适合肤质：干性，中性，油性，混合性，敏感性;;功效：补水，保湿，细致毛孔;;净含量：5g/mL-30g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000009821			99	1	0	26000	20	30	26000	24000	5
SK-II小红瓶50ml补水保湿精华露护肤套装（礼赠神仙水 面部护肤 收缩毛孔）	https://item.jd.com/7588511.html	7588511	精华	7588511	面部护肤	1316,1381,13546	1230.00	1330.00	;商品名称：SK-II精华;;商品编号：7588511;;商品毛重：0.66kg;;商品产地：日恩;;适合肤质：干性，中性，油性，混合性，敏感性;;功效：补水，保湿，细致毛孔;;净含量：31g/mL-50g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000009821			99	1	0	33000	80	90	33000	24000	5
SK-II神仙水230ml补水保湿护肤套装（礼赠清莹露+洁面霜 面部护肤 精华液）	https://item.jd.com/6088552.html	6088552	精华	6088552	面部护肤	1316,1381,13546	1450.00	1659.00	;商品名称：SK-II礼盒;;商品编号：6088552;;商品毛重：1.52kg;;商品产地：日本;;适合肤质：干性，中性，油性，混合性，敏感性;;功效：补水，保湿;;净含量：200g/mL以上;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000009821			99	1	0	52000	100	200	52000	37000	5
香村 玻尿酸原液精华液 抗皱紧致涂抹式水光针 补水保湿 玻尿酸原液*1支	https://item.jd.com/34440607291.html	34440607291	精华	34440607291	面部护肤	1316,1381,13546	68.00	860.00	;商品名称：香村 玻尿酸原液精华液 抗皱紧致涂抹式水光针 补水保湿 玻尿酸原液*1支;;商品编号：34440607291;;店铺：;香村旗舰店;;商品毛重：100.00g;;适合肤质：任何肤质;;功效：补水，保湿，提拉紧致，淡斑，抗衰，抗皱，提亮，控油平衡，细致毛孔，抗痘，修护;;净含量：5g/mL-30g/mL;;国产/进口：国产;;适用人群：成人;;产品产地：中国大陆;	802300	有效期2018-12-06至2018-12-13,满1000减100		100	0	0	300	0	0	300	200	5
林清轩山茶花润肤油30ml张韶涵推荐赠小样随机面部精华液护肤油保湿滋润滋养修复皮肤屏障	https://item.jd.com/5514160.html	5514160	精华	5514160	面部护肤	1316,1381,13546	557.00	678.00	;商品名称：林清轩精华油;;商品编号：5514160;;商品毛重：480.00g;;商品产地：中国上海;;适合肤质：任何肤质，干性，中性，油性，混合性;;功效：补水，保湿，修护;;净含量：5g/mL-30g/mL;;国产/进口：国产;;适用人群：成人;;产品产地：中国大陆;	1000083681	有效期2018-12-01至2018-12-31,满300减30	每满399元，可减80元现金	99	1	0	35000	30	40	35000	27000	5
理肤泉(LA ROCHE-POSAY)清痘净肤细致精华乳30ml（K乳 清痘精华 面部护肤控油保湿 收敛毛孔 法国原装进口)	https://item.jd.com/2999006.html	2999006	精华	2999006	面部护肤	1316,1381,13546	214.00	270.00	;商品名称：理肤泉精华、洁面、爽肤水;;商品编号：2999006;;商品毛重：50.00g;;商品产地：法国;;适合肤质：油性，混合性;;功效：控油平衡，细致毛孔;;净含量：5g/mL-30g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：欧美;	1000002625	有效期2018-12-12至2018-12-13,满500减50	满299元减80元，满499元减150元	98	1	1	100000	600	600	110000	78000	5
乐敦 ROHTO CC精华液/面膜 渗透维他命C白皙淡化修护系列  高渗透淡化痘印 白皙淡化精华 20ml*2支	https://item.jd.com/32358124628.html	32358124628	精华	32358124628	面部护肤	1316,1381,13546	154.00	357.00		179757	有效期2018-12-12至2018-12-13,满199减100		99	1	0	4100	5	8	4100	3000	5
海蓝之谜（Lamer）活颜焕肤精华露30ml（精华液 补水保湿滋润 护肤品）	https://item.jd.com/364803.html	364803	精华	364803	面部护肤	1316,1381,13546	2850.00	3000.00	;商品名称：海蓝之谜精华露;;商品编号：364803;;商品毛重：220.00g;;商品产地：欧美;;适合肤质：任何肤质;;适用性别：通用;;功效：补水，保湿;	1000016304	有效期2018-12-12至2018-12-13,满500减50	每满1000元，可减100元现金	99	1	0	17000	60	70	17000	10000	5
	https://item.jd.com/100000555377.html	100000555377	精华	100000555377	面部护肤	1316,1381,13546	860.00	890.00	;商品名称：SK-II面部护肤;;商品编号：100000555377;;商品毛重：190.00g;;商品产地：日本;;适合肤质：干性，中性，油性，混合性，敏感性;;功效：补水，保湿，提拉紧致，抗皱，细致毛孔，修护;;净含量：31g/mL-50g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000009821			99	0	1	23000	70	60	24000	17000	5
素姬 玻尿酸原液精华液（补水保湿 润泽提亮 舒缓肌肤 持久锁水 面部肌底液） 玻尿酸（HA）原液 20ml/1瓶	https://item.jd.com/30030293155.html	30030293155	精华	30030293155	面部护肤	1316,1381,13546	98.00	258.00	;商品名称：素姬 玻尿酸原液精华液（补水保湿 润泽提亮 舒缓肌肤 持久锁水 面部肌底液） 玻尿酸（HA）原液 20ml/1瓶;;商品编号：30030293155;;店铺：;素姬旗舰店;;商品毛重：100.00g;;货号：玻尿酸原液;;适合肤质：任何肤质，干性，中性，油性，混合性，敏感性;;功效：补水，保湿，美白，提拉紧致，淡斑，抗衰，抗皱，提亮，控油平衡，细致毛孔，抗氧化，舒缓镇静，抗痘，修护，其它;;净含量：5g/mL-30g/mL;;国产/进口：国产;;适用人群：成人;;产品产地：中国大陆;	744420	有效期2018-12-01至2018-12-31,满49减10;有效期2018-12-10至2018-12-12,满199减30;有效期2018-12-10至2018-12-12,满399减60	满3件，立减最低1件商品价格	99	1	0	2200	1	2	2200	600	5
宝拉珍选 Paula's Choice 水杨酸焕采精华液118ml （祛痘去黑头 闭合性粉刺 收缩毛孔）	https://item.jd.com/3488558.html	3488558	精华	3488558	面部护肤	1316,1381,13546	288.00	398.00	;商品名称：宝拉珍选精华液;;商品编号：3488558;;商品毛重：160.00g;;商品产地：美国;;适合肤质：任何肤质;;适用性别：通用;;功效：细致毛孔;	1000002782		满199元即赠热销商品，赠完即止	98	1	1	43000	200	200	44000	29000	5
收缩毛孔精华液去黑头紧致细腻肌肤保湿控油爽肤水补水安瓶玻尿酸原液修复粗大毛孔男女通用	https://item.jd.com/32525134160.html	32525134160	精华	32525134160	面部护肤	1316,1381,13546	178.00	199.00	;商品名称：收缩毛孔精华液去黑头紧致细腻肌肤保湿控油爽肤水补水安瓶玻尿酸原液修复粗大毛孔男女通用;;商品编号：32525134160;;店铺：;最靓炫彩美妆拼购店;;商品毛重：500.00g;;商品产地：中国大陆;;货号：九叶收;;适合肤质：任何肤质;;功效：补水，保湿，美白，提拉紧致，抗衰，抗皱，提亮，控油平衡，细致毛孔，抗氧化，修护;;净含量：5g/mL-30g/mL;;国产/进口：国产;;适用人群：成人;;产品产地：中国大陆;	863670	有效期2018-11-28至2019-01-28,满99减10;有效期2018-10-31至2019-01-28,满199减20;有效期2018-10-31至2019-01-28,满299减30	满2件，总价打7.50折；满3件，总价打6.70折	99	0	1	1400	1	1	1400	900	5
升级版 伊丽莎白雅顿Elizabeth Arden 金装时空修护面部精华液胶囊 金胶 莎莎Sasa 60粒左右	https://item.jd.com/1964055315.html	1964055315	精华	1964055315	面部护肤	1316,1381,13546	268.00	999.00		172136	有效期2018-12-12至2018-12-13,满61减60;有效期2018-12-10至2018-12-13,满299减20;有效期2018-12-10至2018-12-13,满499减50	满36元以折扣价在购物车换购热销商品	98	1	1	4000	30	40	4000	2600	5
	https://item.jd.com/2920729.html	2920729	精华	2920729	面部护肤	1316,1381,13546	244.00	342.00		1000091210	有效期2018-12-10至2018-12-12,满299减40	满2件，总价打5折;每满199元，可减100元现金，最多可减200元	99	0	1	320000	800	700	320000	250000	5
玉兰油OLAY精华液博研诗Prox纯白方程式亮洁��颜��斑精华40ml（淡斑小白瓶 美白 新老包装随机发送）	https://item.jd.com/712567.html	712567	精华	712567	面部护肤	1316,1381,13546	278.00	459.00	;商品名称：玉兰油精华液;;商品编号：712567;;商品毛重：80.00g;;商品产地：中国大陆;;适合肤质：任何肤质;;功效：美白，其它;;净含量：31g/mL-50g/mL;;国产/进口：国产;;适用人群：成人;;产品产地：中国大陆;	1000002499	有效期2018-12-01至2018-12-15,满399减50;有效期2018-12-01至2018-12-15,满898减150	满3件，总价打7折	99	0	1	160000	500	500	160000	110000	5
伊丽莎白雅顿时空焕活面部胶囊精华液甄选套装（女士去皱抗皱面部精华液 约30粒）	https://item.jd.com/2151690.html	2151690	精华	2151690	面部护肤	1316,1381,13546	360.00	500.00	;商品名称：伊丽莎白雅顿金致万般呵护套装;;商品编号：2151690;;商品毛重：100.00g;;商品产地：美国;;适合肤质：任何肤质;;功效：补水，保湿，细致毛孔;;净含量：5g/mL-30g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：欧美;	1000003706		满299元减50元，满499元减100元，满699元减200元	99	1	0	10000	30	60	10000	7400	5
	https://item.jd.com/7399110.html	7399110	精华	7399110	面部护肤	1316,1381,13546	129.00	159.00		1000010101	有效期2018-12-10至2018-12-12,满299减40	满2件，总价打7折	99	1	0	19000	20	20	19000	16000	5
	https://item.jd.com/30940894976.html	30940894976	精华	30940894976	面部护肤	1316,1381,13546	139.00	229.00	;商品名称：HomeFacialPro HFP乳糖酸原液收缩毛孔精华液去黑头粉刺细致毛孔补水保湿男女可用;;商品编号：30940894976;;店铺：;HomeFacialPro官方旗舰店;;商品毛重：10.00g;;商品产地：中国大陆;;货号：35;;适合肤质：任何肤质;;功效：补水，保湿，提拉紧致，细致毛孔;;净含量：5g/mL-30g/mL;;国产/进口：国产;;适用人群：成人;;产品产地：中国大陆;	691842	有效期2018-12-12至2018-12-12,满10减5;有效期2018-12-12至2018-12-12,满300减20	满299元即赠热销商品，赠完即止，满599元即赠热销商品，赠完即止，请在购物车点击领取	99	1	0	7300	20	30	7400	6000	5
资生堂（Shiseido）红妍肌活 傲娇精华露30ml （资生堂新红妍肌活 傲娇精华露  红腰子  新老包装随机发放）	https://item.jd.com/3855610.html	3855610	精华	3855610	面部护肤	1316,1381,13546	648.00	649.00	;商品名称：资生堂精华露;;商品编号：3855610;;商品毛重：150.00g;;商品产地：日本;;适合肤质：干性，中性，油性;;功效：补水，保湿，美白，提拉紧致，抗衰，提亮，控油平衡，细致毛孔，抗氧化，舒缓镇静，修护;;净含量：5g/mL-30g/mL;;国产/进口：进口;;适用人群：成人;;产品产地：日本;	1000102931		满499元减100元;满499元减100元	99	1	0	11000	30	40	11000	9100	5
