Name	URL	ProductID	Category	Items_id	Class	Class_id	reallyPrice	originalPrice	description	shopId	favourableDesc1	favourableDesc2	goodRateShow	poorRateShow	generalRateShow	goodCount	generalCount	poorCount	commentCount	defaultGoodCount	averageScore
	https://item.jd.com/1424471068.html	1424471068	乳液面霜	1424471068	面部护肤	1316,1381,1391	46.00	96.00	;商品名称：【第二件1元】绿力祛痘修复凝胶男女学生芦荟祛痘膏淡化痘印去痘坑产品粉刺痘疤凹洞面霜青春痘;;商品编号：1424471068;;店铺：;绿野专营店;;商品毛重：100.00g;;商品产地：中国大陆;;货号：祛痘修复凝胶;;适合肤质：任何肤质;;功效：细致毛孔;;国产/进口：国产;;净含量：5g/mL-30g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	100451		满199元减100元;满3件，立减最低1件商品价格	98	1	1	16000	100	100	17000	8200	5
	https://item.jd.com/3511122.html	3511122	乳液面霜	3511122	面部护肤	1316,1381,1391	799.00	1210.00		1000010101			99	1	0	2100	5	8	2100	1500	5
	https://item.jd.com/6271968.html	6271968	乳液面霜	6271968	面部护肤	1316,1381,1391	228.00	300.00	;商品名称：玉兰油面霜;;商品编号：6271968;;商品毛重：180.00g;;商品产地：广州;;适合肤质：任何肤质;;功效：补水，保湿;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	1000002499	有效期2018-12-01至2018-12-15,满399减50;有效期2018-12-01至2018-12-15,满898减150		99	0	1	93000	200	200	94000	68000	5
H301水女人润根源美白祛斑 霜面霜祛黄褐斑色素斑黑色素日晒斑遗传斑雀斑老人斑美白保湿祛斑产品	https://item.jd.com/35655652622.html	35655652622	乳液面霜	35655652622	面部护肤	1316,1381,1391	698.00	698.00	;商品名称：H301水女人润根源美白祛斑 霜面霜祛黄褐斑色素斑黑色素日晒斑遗传斑雀斑老人斑美白保湿祛斑产品;;商品编号：35655652622;;店铺：;H 301化妆品旗舰店;;商品毛重：45.00g;;商品产地：中国大陆;;货号：H01QB10;;适合肤质：任何肤质;;功效：补水，保湿，滋润，美白，修护，提拉紧致，提亮肤色，抗氧化，细致毛孔，淡斑;;国产/进口：国产;;净含量：5g/mL-30g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	785692			100	0	0	80	0	0	80	60	5
	https://item.jd.com/8125664.html	8125664	乳液面霜	8125664	面部护肤	1316,1381,1391	129.00	198.00		1000010101	有效期2018-12-10至2018-12-12,满299减40	满2件，总价打5折;每满199元，可减100元现金，最多可减200元	99	0	1	2200	8	5	2200	1700	5
倩碧（CLINIQUE）水嫩保湿精华霜50ml（水磁场 面霜 滋润 混合/干性肌适用）	https://item.jd.com/724155.html	724155	乳液面霜	724155	面部护肤	1316,1381,1391	299.00	340.00	;商品名称：倩碧精华霜;;商品编号：724155;;商品毛重：140.00g;;商品产地：英国;;适合肤质：干性，中性，敏感性;;功效：补水，保湿，滋润，修护，舒缓镇静;;国产/进口：进口;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：欧美;	1000006441		满499元减150元	98	1	1	31000	200	100	32000	18000	5
妮维雅(NIVEA)男士水活冰酷精华露50g（小蓝管 控油乳液面霜 护肤化妆品）	https://item.jd.com/2497385.html	2497385	乳液面霜	2497385	面部护肤	1316,1381,1391	94.50	94.50	;商品名称：妮维雅精华露;;商品编号：2497385;;商品毛重：110.00g;;商品产地：中国上海;;适合肤质：任何肤质;;产品产地：中国大陆;;净含量：31g/mL-50g/mL;;国产/进口：国产;;功效：补水保湿;	1000003747		每满199元，可减100元现金;满199元减100元	98	0	2	350000	2200	1400	350000	140000	5
大宝 水凝保湿精华霜50g（精华霜 面霜 补水霜 保湿霜 补水保湿 清爽不黏腻）	https://item.jd.com/929686.html	929686	乳液面霜	929686	面部护肤	1316,1381,1391	27.90	32.00	;商品名称：大宝精华霜;;商品编号：929686;;商品毛重：100.00g;;商品产地：北京;;适合肤质：任何肤质;;功效：补水，保湿;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	1000002591		满2件，总价打8折；满3件，总价打7折	99	0	1	320000	1800	800	330000	170000	5
同仁堂美白祛斑霜 淡斑美白祛黄亮肤修护精华霜 女士去斑产品保湿润肤霜男去斑霜套装色斑黑斑淡化产品正品 去斑四件洁面 水 乳去斑霜	https://item.jd.com/28041347514.html	28041347514	乳液面霜	28041347514	面部护肤	1316,1381,1391	226.00	499.00	;商品名称：同仁堂美白祛斑霜 淡斑美白祛黄亮肤修护精华霜 女士去斑产品保湿润肤霜男去斑霜套装色斑黑斑淡化产品正品 去斑四件洁面 水 乳去斑霜;;商品编号：28041347514;;店铺：;众惠千鱼化妆品专营店;;商品毛重：0.6kg;;适合肤质：任何肤质;;功效：补水，保湿，滋润，美白，提亮肤色，淡斑;;国产/进口：国产;;净含量：51g/mL-100g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	793292	有效期2018-10-24至2018-12-31,满188减20;有效期2018-10-24至2018-12-31,满488减50;有效期2018-10-24至2018-12-31,满88减10		99	0	1	800	1	1	800	300	5
海蓝之谜（LA MER）精华面霜100ml（补水保湿 滋润）	https://item.jd.com/5518967.html	5518967	乳液面霜	5518967	面部护肤	1316,1381,1391	3589.00	3900.00	;商品名称：海蓝之谜精华面霜100ml（补水保湿 滋润）;;商品编号：5518967;;商品毛重：0.52kg;;商品产地：美国;;货号：28EP01;;适合肤质：任何肤质;;适用性别：通用;;产品产地：欧美;;分类：面霜;;功效：补水，保湿;	1000016304	有效期2018-12-12至2018-12-13,满500减50	每满1000元，可减100元现金	100	0	0	200	0	0	200	100	5
	https://item.jd.com/13326663614.html	13326663614	乳液面霜	13326663614	面部护肤	1316,1381,1391	998.00	2800.00	;商品名称：【梵蜜琳旗舰店】香港梵蜜琳神仙贵妇膏官方正品珍珠膏胎盘膏女士素颜日晚面霜 正装40g;;商品编号：13326663614;;店铺：;梵蜜琳旗舰店;;商品毛重：217.00g;;商品产地：中国大陆;;适合肤质：任何肤质，干性，中性，油性，混合性，敏感性;;功效：补水，保湿，滋润，抗皱，修护，提拉紧致，提亮肤色，抗痘，控油平衡，细致毛孔，其它;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	681238			98	2	0	2600	10	10	2600	1600	5
百雀羚 水嫩精纯明星修颜霜40g（BB霜）(调节水油，保湿遮瑕)(新老包装随机）	https://item.jd.com/633371.html	633371	乳液面霜	633371	面部护肤	1316,1381,1391	116.00	138.00	;商品名称：百雀羚BB霜;;商品编号：633371;;商品毛重：130.00g;;商品产地：上海市;;适合肤质：混合性;;适用性别：通用;;产品产地：中国大陆;;功效：细致毛孔;	1000003015		满99元减20元;满2件，总价打8折	98	0	2	190000	1400	700	200000	90000	5
魅魔美白祛斑霜淡化褐斑遗传雀斑日晒斑色老年斑嫩肤正品去斑雀男女士面部斑霜产品去斑霜黑斑补	https://item.jd.com/36194508743.html	36194508743	乳液面霜	36194508743	面部护肤	1316,1381,1391	78.00	258.00	;商品名称：魅魔美白祛斑霜淡化褐斑遗传雀斑日晒斑色老年斑嫩肤正品去斑雀男女士面部斑霜产品去斑霜黑斑补;;商品编号：36194508743;;店铺：;淘满贯化妆品专营店;;商品毛重：50.00g;;商品产地：中国大陆;;货号：魅魔QBS;;适合肤质：任何肤质;;功效：补水，保湿，滋润，美白，修护，提亮肤色，控油平衡，抗氧化，淡斑，其它;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	893420	有效期2018-11-07至2019-01-16,满99减10;有效期2018-12-03至2018-12-14,满199减100	满2件，总价打7.50折；满3件，总价打6.50折	100	0	0	200	0	0	200	40	5
【正品保障 海外直供】支持白条分期 日本MINON蜜浓氨基酸水乳补水保湿敏感肌肤 高保湿化妆水 2#滋润爽肤水水乳组合套装	https://item.jd.com/1982838918.html	1982838918	乳液面霜	1982838918	面部护肤	1316,1381,1391	235.00	463.00		134784	有效期2018-11-28至2019-03-08,满198减10;有效期2018-10-20至2019-01-28,满398减20;有效期2018-11-28至2019-03-08,满398减20	满98元减3元，满148元减5元	99	0	1	8000	20	10	8000	7000	5
	https://item.jd.com/20812422204.html	20812422204	乳液面霜	20812422204	面部护肤	1316,1381,1391	48.00	138.00	;商品名称：【冬季特惠，两瓶57元】素颜霜V7懒人嫩肤面霜裸妆靓美遮瑕隔离霜贵妇膏男女提亮肤色白皙;;商品编号：20812422204;;店铺：;鼎为美妆专营店;;商品毛重：200.00g;;商品产地：中国大陆;;货号：HC0673;;适合肤质：任何肤质;;功效：补水，保湿，提亮肤色，控油平衡;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	728563		满91元减39元，满144元减66元，满182元减84元	99	0	1	13000	40	30	13000	9300	5
大宝 SOD蜜200ml三支装（乳液 面霜 补水保湿）	https://item.jd.com/6373611.html	6373611	乳液面霜	6373611	面部护肤	1316,1381,1391	45.80	75.00	;商品名称：大宝护肤套装;;商品编号：6373611;;商品毛重：0.7kg;;商品产地：北京;;适合肤质：任何肤质;;功效：保湿，滋润;;国产/进口：国产;;净含量：200g/mL以上;;分类：乳液;;适用人群：成人;;产品产地：中国大陆;	1000002591		满59元另加59元即赠热销商品，赠完即止，请在购物车点击领取	99	0	1	1190000	5300	2600	1200000	610000	5
薇诺娜（WINONA）柔润保湿霜150g（面霜 深度补水保湿 锁水滋养 修护皮肤屏障）	https://item.jd.com/1060288.html	1060288	乳液面霜	1060288	面部护肤	1316,1381,1391	168.00	220.00	;商品名称：薇诺娜柔润保湿霜;;商品编号：1060288;;商品毛重：200.00g;;商品产地：云南;;适合肤质：混合性;;适用性别：通用;;产品产地：中国大陆;;分类：面霜;;功效：舒缓镇静，其它;	1000007205	有效期2018-12-12至2018-12-13,满500减50		99	0	1	30000	100	60	31000	20000	5
兰蔻（LANCOME）新立体塑颜紧致乳液100ml（又名：新立体塑颜提拉乳液）补水保湿	https://item.jd.com/970850.html	970850	乳液面霜	970850	面部护肤	1316,1381,1391	874.00	920.00	;商品名称：兰蔻新立体塑颜紧致乳液100ml;;商品编号：970850;;商品毛重：160.00g;;商品产地：日本;;适合肤质：混合性;;功效：提拉紧致;;国产/进口：进口;;净含量：51g/mL-100g/mL;;分类：乳液;;适用人群：成人;;产品产地：日本;	1000002966	有效期2018-12-12至2018-12-13,满500减50	满499元减150元	97	1	2	39000	500	200	40000	18000	5
	https://item.jd.com/2990398.html	2990398	乳液面霜	2990398	面部护肤	1316,1381,1391	349.00	537.00		1000010101		每满199元，可减100元现金，最多可减200元;满2件，总价打7折	99	0	1	6300	10	10	6300	4800	5
	https://item.jd.com/11596100210.html	11596100210	乳液面霜	11596100210	面部护肤	1316,1381,1391	198.00	198.00	;商品名称：九美子美白祛斑霜套装产品男女士去雀斑晒斑淡化色斑补水保湿化妆品套装面霜小S代言 雪肌套盒;;商品编号：11596100210;;店铺：;千纸鹤化妆品专营店;;商品毛重：1.24kg;;适合肤质：任何肤质;;功效：补水，保湿，滋润，美白，抗皱，修护，提拉紧致，提亮肤色，控油平衡，舒缓镇静，细致毛孔，淡斑;;国产/进口：国产;;净含量：51g/mL-100g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	120588	有效期2018-11-19至2018-12-20,满99减10	满99元减20元;满3件，立减最低1件商品价格	99	1	0	3800	3	8	3900	1300	5
理肤泉(LA ROCHE-POSAY)B5多效修复霜100ml(舒缓肌肤修护滋润保湿霜 法国原装进口)	https://item.jd.com/7192292.html	7192292	乳液面霜	7192292	面部护肤	1316,1381,1391	269.00	300.00	;商品名称：理肤泉面霜;;商品编号：7192292;;商品毛重：130.00g;;商品产地：法国;;适合肤质：干性，中性，油性，混合性，敏感性;;功效：保湿，修护，其它;;国产/进口：进口;;净含量：51g/mL-100g/mL;;分类：面霜;;适用人群：成人;;产品产地：欧美;	1000002625	有效期2018-12-12至2018-12-13,满500减50	满299元减80元，满499元减150元	99	0	1	170000	700	600	170000	120000	5
百雀羚 水感透白雪颜亮肤霜50g（补水保湿、美白滋养）	https://item.jd.com/3021775.html	3021775	乳液面霜	3021775	面部护肤	1316,1381,1391	106.00	119.00	;商品名称：百雀羚精华霜;;商品编号：3021775;;商品毛重：233.00g;;商品产地：上海;;适合肤质：任何肤质;;适用性别：通用;;产品产地：中国大陆;;分类：面霜;;功效：美白;	1000003015		满179元、259元、439元可得相应赠品，赠完即止，请在购物车点击领取;满2件，总价打8折	99	0	1	33000	100	50	33000	21000	5
魅魔宝生堂祛斑霜 男女士祛斑产品淡化斑点面霜去雀斑遗传斑晒斑色斑黄黑老年斑 2瓶装【2瓶一疗程，第二瓶五折，祛除多种斑点】	https://item.jd.com/32121773776.html	32121773776	乳液面霜	32121773776	面部护肤	1316,1381,1391	122.00	188.00	;商品名称：魅魔宝生堂祛斑霜 男女士祛斑产品淡化斑点面霜去雀斑遗传斑晒斑色斑黄黑老年斑 2瓶装【2瓶一疗程，第二瓶五折，祛除多种斑点】;;商品编号：32121773776;;店铺：;聚义美妆专营店;;商品毛重：1.0kg;;商品产地：中国大陆;;适合肤质：任何肤质;;功效：补水，保湿，滋润，美白，提亮肤色，抗氧化，淡斑;;国产/进口：进口;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	758256		满99元减20元;满2件，总价打8折	100	0	0	300	0	0	300	90	5
	https://item.jd.com/25558069801.html	25558069801	乳液面霜	25558069801	面部护肤	1316,1381,1391	36.90	47.90	;商品名称：大宝日霜+晚霜 护肤品套装补水保湿男女士面霜 日霜50g+晚霜50g;;商品编号：25558069801;;店铺：;大宝旗舰店;;商品毛重：100.00g;;适合肤质：任何肤质;;功效：其它;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	759677	有效期2018-11-22至2019-02-19,满79减5;有效期2018-11-22至2019-02-19,满129减10;有效期2018-11-22至2019-02-19,满179减15	满28元以折扣价在购物车换购热销商品;满99元即赠热销商品，赠完即止，满199元即赠热销商品，赠完即止，请在购物车点击领取	99	1	0	6700	10	20	6800	5100	5
百雀羚 男士平衡水润保湿霜50g(平衡水份，补水滋润)	https://item.jd.com/380102.html	380102	乳液面霜	380102	面部护肤	1316,1381,1391	45.00	54.00	;商品名称：百雀羚保湿霜;;商品编号：380102;;商品毛重：220.00g;;商品产地：上海;;适用性别：男;;产品产地：中国大陆;;功效：控油平衡;	1000003015		满99元减20元;满2件，总价打8折	98	0	2	210000	1700	700	210000	110000	5
祛除疤痕膏去疤痕祛痘印凹凸疤修复霜去疤膏50g 烫伤剖腹产伤痘坑疤痕修护巴巴 产后纹 不留痕	https://item.jd.com/28538659282.html	28538659282	乳液面霜	28538659282	面部护肤	1316,1381,1391	68.00	68.00	;商品名称：祛除疤痕膏去疤痕祛痘印凹凸疤修复霜去疤膏50g 烫伤剖腹产伤痘坑疤痕修护巴巴 产后纹 不留痕;;商品编号：28538659282;;店铺：;海洋诗韵官方旗舰店;;商品毛重：10.0kg;;商品产地：中国大陆;;货号：693709508119;;适合肤质：任何肤质;;功效：其它;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：其它;;适用人群：成人;;产品产地：中国大陆;	774299	有效期2018-11-13至2018-12-31,满199减20;有效期2018-11-13至2018-12-31,满299减50	满99元减20元;满199元减100元	99	0	1	1900	9	9	1900	1000	5
御泥坊男士 黑茶清爽控油3件套（洗面奶+爽肤水+保湿露）（清洁控油 补水保湿 化妆品护肤套装 ）	https://item.jd.com/3334346.html	3334346	乳液面霜	3334346	面部护肤	1316,1381,1391	89.90	220.00	;商品名称：御泥坊男士护肤套装;;商品编号：3334346;;商品毛重：0.52kg;;商品产地：长沙、上海、广东;;适合肤质：油性，混合性;;功效：补水，保湿，深层清洁，控油平衡;;国产/进口：国产;;分类：组合装;;产品产地：中国大陆;	1000074782	有效期2018-12-01至2018-12-31,满99减10	满99元减20元;满109元、199元可得相应赠品，赠完即止，请在购物车点击领取	98	0	2	210000	1400	900	210000	140000	5
	https://item.jd.com/188040.html	188040	乳液面霜	188040	面部护肤	1316,1381,1391	48.90	51.00	;商品名称：肌水肌肤滋润露;;商品编号：188040;;商品毛重：450.00g;;商品产地：日本;;适合肤质：任何肤质;;适用性别：通用;;产品产地：日本;;分类：其它;;功效：补水，保湿，其它;	1000003533		购买1件可优惠换购热销商品;每满199元，可减100元现金，最多可减500元	99	0	1	210000	1400	400	210000	100000	5
【1212专享价】美国科颜氏（Kiehl's）高保湿面霜保湿补水125ml	https://item.jd.com/30423499572.html	30423499572	乳液面霜	30423499572	面部护肤	1316,1381,1391	389.00	988.00		795366		满199元以折扣价在购物车换购热销商品	98	2	0	200	1	2	200	200	5
雅诗兰黛（Estee Lauder）弹性紧实柔肤晚霜50ml（又名弹性紧实晚霜或新弹性紧实晚霜）（面霜 密集提拉）	https://item.jd.com/189828.html	189828	乳液面霜	189828	面部护肤	1316,1381,1391	860.00	880.00	;商品名称：雅诗兰黛晚霜;;商品编号：189828;;商品毛重：220.00g;;商品产地：美国;;适合肤质：任何肤质;;功效：补水，保湿，其它;;国产/进口：进口;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：欧美;	1000003270	有效期2018-12-12至2018-12-13,满500减50	满499元减150元	98	1	1	24000	200	100	24000	10000	5
大宝 美容洗面奶220g（低泡洗面奶 温和清洁 无皂基 男女士）	https://item.jd.com/274646.html	274646	乳液面霜	274646	面部护肤	1316,1381,1391	14.90	19.90	;商品名称：大宝美容洗面奶;;商品编号：274646;;商品毛重：260.00g;;商品产地：北京;;适合肤质：任何肤质;;功效：保湿，清洁毛孔;;国产/进口：国产;;分类：洁面乳;;产品产地：中国大陆;	1000002591		满59元另加59元即赠热销商品，赠完即止，请在购物车点击领取	98	0	2	480000	4200	2000	490000	240000	5
欧莱雅LOREAL 男士矿漠泥长效控油保湿露 50ml（男士护肤 面霜 护肤品 乳液 持续不泛油光）	https://item.jd.com/4703002.html	4703002	乳液面霜	4703002	面部护肤	1316,1381,1391	118.90	123.00	;商品名称：欧莱雅保湿露;;商品编号：4703002;;商品毛重：110.00g;;商品产地：江苏苏州;;货号：G3211700;;适合肤质：任何肤质;;功效：控油，补水，保湿;;净含量：31g/mL-50g/mL;;分类：乳液;;国产/进口：国产;;产品产地：中国大陆;	1000002662		每满199元，可减100元现金，最多可减3000元;每满129元，可减30元现金	99	0	1	240000	900	700	240000	150000	5
玉兰油OLAY面霜多效修护粉嫩气色霜50g（遮瑕保湿 均匀肤色 新老包装随机发货）	https://item.jd.com/959983.html	959983	乳液面霜	959983	面部护肤	1316,1381,1391	107.00	150.00	;商品名称：玉兰油气色霜;;商品编号：959983;;商品毛重：120.00g;;商品产地：广州;;适合肤质：任何肤质;;适用性别：女;;产品产地：中国大陆;;分类：面霜;;功效：补水，保湿，其它;	1000002499	有效期2018-12-01至2018-12-15,满399减50;有效期2018-12-01至2018-12-15,满898减150		98	1	1	17000	100	100	18000	11000	5
韩泰美美白祛斑霜男女淡化斑点面霜雀斑遗传斑祛黑斑老年斑淡化护肤化妆品保湿润肤淡化黑色素去黄男女通用	https://item.jd.com/30230510240.html	30230510240	乳液面霜	30230510240	面部护肤	1316,1381,1391	148.00	316.00	;商品名称：韩泰美美白祛斑霜男女淡化斑点面霜雀斑遗传斑祛黑斑老年斑淡化护肤化妆品保湿润肤淡化黑色素去黄男女通用;;商品编号：30230510240;;店铺：;淘壹达美妆护肤专营店;;商品毛重：50.00g;;商品产地：中国大陆;;货号：九叶QBS;;适合肤质：任何肤质;;功效：美白，抗皱，修护，细致毛孔，淡斑;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	825724	有效期2018-11-28至2019-02-25,满99减10;有效期2018-10-29至2019-02-01,满199减20	满3件，立减最低1件商品价格;满2件，总价打7.50折	100	0	0	500	0	0	500	100	5
自然堂（CHANDO） 乳液凝时鲜颜肌活乳液120ML 淡化细纹补水滋润专柜正品	https://item.jd.com/10279584155.html	10279584155	乳液面霜	10279584155	面部护肤	1316,1381,1391	169.00	220.00	;商品名称：自然堂（CHANDO） 乳液凝时鲜颜肌活乳液120ML 淡化细纹补水滋润专柜正品;;商品编号：10279584155;;店铺：;自然堂官方旗舰店;;商品毛重：400.00g;;商品产地：中国大陆;;货号：502200300;;适合肤质：任何肤质;;功效：补水，提拉紧致;;国产/进口：国产;;净含量：101g/mL-200g/mL;;分类：乳液;;适用人群：成人;;产品产地：中国大陆;	56178	有效期2018-12-01至2018-12-31,满30减5;有效期2018-12-08至2018-12-13,满299减20;有效期2018-12-08至2018-12-13,满399减30		99	0	1	1500	4	2	1500	1100	5
	https://item.jd.com/10813409912.html	10813409912	乳液面霜	10813409912	面部护肤	1316,1381,1391	57.00	72.00	;商品名称：百雀羚面霜 八杯水8杯水倍润精华霜50g 补水保湿日晚霜滋润保湿霜擦脸油男女士八杯水护肤品官方旗舰店 50g;;商品编号：10813409912;;店铺：;百雀羚旗舰店;;商品毛重：50.00g;;货号：6927006114071;;适合肤质：任何肤质;;功效：补水，保湿，滋润;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	612277	有效期2018-12-04至2018-12-17,满199减20;有效期2018-12-04至2018-12-17,满299减30;有效期2018-12-04至2018-12-17,满499减50		99	0	1	5700	30	20	5800	4100	5
兰蔻 LANCOME 新立体塑颜提拉面霜 50ml	https://item.jd.com/2359548.html	2359548	乳液面霜	2359548	面部护肤	1316,1381,1391	850.25	895.00	;商品名称：兰蔻面霜;;商品编号：2359548;;商品毛重：282.00g;;商品产地：法国;;适合肤质：任何肤质;;功效：提拉紧致;;国产/进口：进口;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：欧美;	1000002966	有效期2018-12-12至2018-12-13,满500减50	满499元减150元	97	1	2	39000	500	200	40000	18000	5
高夫恒时水润清爽水份露125ml（补水保湿 男士保湿露）	https://item.jd.com/4279764.html	4279764	乳液面霜	4279764	面部护肤	1316,1381,1391	59.00	79.00	;商品名称：高夫乳液;;商品编号：4279764;;商品毛重：185.00g;;商品产地：上海;;适合肤质：任何肤质;;功效：补水，保湿;;国产/进口：国产;;分类：爽肤水;;产品产地：中国大陆;	1000003835	有效期2018-12-06至2018-12-13,满169减50	每满199元，可减100元现金;满199元减100元	99	0	1	270000	800	700	270000	180000	5
【11STREET】兰芝（LANEIGE）水衡系列 透润水乳2件套 （干性肌肤）200ml+120ml	https://item.jd.com/27363687525.html	27363687525	乳液面霜	27363687525	面部护肤	1316,1381,1391	350.00	500.00		741932	有效期2018-12-10至2018-12-12,满299减100;有效期2018-12-10至2018-12-12,满399减150;有效期2018-12-10至2018-12-12,满21减20	满199元减100元	99	1	0	3100	10	10	3200	2500	5
海蓝之谜（LAMER） 浓缩修护洁面/爽肤水/精华/眼霜/面霜补水保湿滋润 修护精萃液150ml	https://item.jd.com/21481153514.html	21481153514	乳液面霜	21481153514	面部护肤	1316,1381,1391	950.00	5500.00	;商品名称：海蓝之谜（LAMER） 浓缩修护洁面/爽肤水/精华/眼霜/面霜补水保湿滋润 修护精萃液150ml;;商品编号：21481153514;;店铺：;金益化妆品专营店;;商品毛重：100.00g;;适合肤质：任何肤质;;功效：保湿;;国产/进口：进口;;净含量：5g/mL以下;;分类：乳液;;适用人群：成人;;产品产地：欧美;	683517	有效期2018-11-30至2018-12-30,满550减20;有效期2018-11-30至2018-12-30,满990减50;有效期2018-12-06至2018-12-13,满1000减100	满79元以折扣价在购物车换购热销商品，满109元以折扣价在购物车换购热销商品，满159元以折扣价在购物车换购热销商品	99	1	0	1100	1	9	1100	900	5
【28天去斑】韩泰美美白祛斑霜男女士 黑斑淡化产品中药去晒斑雀斑祛黄老品牌正品护肤化妆品面霜50g	https://item.jd.com/36233010514.html	36233010514	乳液面霜	36233010514	面部护肤	1316,1381,1391	176.00	228.00	;商品名称：【28天去斑】韩泰美美白祛斑霜男女士 黑斑淡化产品中药去晒斑雀斑祛黄老品牌正品护肤化妆品面霜50g;;商品编号：36233010514;;店铺：;九叶草植物护肤拼购店;;商品毛重：100.00g;;货号：九叶QBS;;适合肤质：任何肤质;;功效：补水，保湿，滋润，美白，提拉紧致，提亮肤色，淡斑;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	875724		满2件，总价打7.50折；满3件，总价打6.50折；满4件，总价打5.90折	100	0	0	100	0	0	100	30	5
	https://item.jd.com/5076190.html	5076190	乳液面霜	5076190	面部护肤	1316,1381,1391	592.00	760.00		1000086192		满2件，总价打8.80折	99	1	0	5700	10	10	5700	4300	5
完美芦荟胶40g （抗痘祛痘印去疤烫伤 晒后修复细致毛孔 男女儿童乳液面霜护肤品旗舰店） 专柜×3支	https://item.jd.com/29450097234.html	29450097234	乳液面霜	29450097234	面部护肤	1316,1381,1391	83.00	380.00	;商品名称：完美芦荟胶40g （抗痘祛痘印去疤烫伤 晒后修复细致毛孔 男女儿童乳液面霜护肤品旗舰店） 专柜×3支;;商品编号：29450097234;;店铺：;�髯恿制旖⒌�;;商品毛重：100.00g;;货号：24388654481;;适合肤质：任何肤质，敏感性;;功效：保湿，抗痘;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	662356	有效期2018-12-11至2018-12-31,满99减2;有效期2018-12-11至2018-12-31,满166减5;有效期2018-12-11至2018-12-31,满316减10		99	1	0	6900	10	10	6900	5700	5
自然堂雪域精粹水乳套装（冰肌水160ml+乳液120ml+雪域旅行三件套）化妆品护肤品	https://item.jd.com/1609105.html	1609105	乳液面霜	1609105	面部护肤	1316,1381,1391	245.00	466.00	;商品名称：自然堂护肤套装;;商品编号：1609105;;商品毛重：1.05kg;;商品产地：上海;;适合肤质：干性，中性，油性，混合性;;功效：补水，保湿，舒缓镇静;;国产/进口：国产;;分类：组合装;;适用人群：成人;;产品产地：中国大陆;	1000002667	有效期2018-12-10至2018-12-31,满199减10;有效期2018-12-10至2018-12-31,满299减20;有效期2018-12-10至2018-12-31,满399减30	满198元、298元可得相应赠品，赠完即止，请在购物车点击领取;满198元、298元可得相应赠品，赠完即止，请在购物车点击领取	98	1	1	52000	300	200	53000	29000	5
	https://item.jd.com/6375743.html	6375743	乳液面霜	6375743	面部护肤	1316,1381,1391	228.00	300.00	;商品名称：玉兰油面霜;;商品编号：6375743;;商品毛重：180.00g;;商品产地：广州;;适合肤质：任何肤质;;功效：补水，保湿;;国产/进口：国产;;净含量：31g/mL-50g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	1000002499	有效期2018-12-01至2018-12-15,满399减50;有效期2018-12-01至2018-12-15,满898减150		99	0	1	93000	200	200	94000	68000	5
妮维雅(NIVEA)柔美润肤霜200ml（乳液面霜 身体乳 护肤化妆品 朱一龙同款）	https://item.jd.com/1006891.html	1006891	乳液面霜	1006891	面部护肤	1316,1381,1391	29.00	29.00	;商品名称：妮维雅柔美润肤霜;;商品编号：1006891;;商品毛重：120.00g;;商品产地：中国上海;;适合肤质：任何肤质;;功效：补水，保湿;;国产/进口：国产;;净含量：101g/mL-200g/mL;;分类：面霜;;适用人群：成人;;产品产地：中国大陆;	1000003747		每满199元，可减100元现金;满199元减100元	98	0	2	200000	1600	900	200000	100000	5
